txn_id,sourceTimestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
55158,28,340.65,1,340.65,NaN,340.65,340.65,340.65,NaN,0.0,NaN,NaN,340.65,0.0,NaN,NaN
55245,28,298.05,1,298.05,NaN,298.05,298.05,298.05,NaN,0.0,NaN,NaN,298.05,0.0,NaN,NaN
55617,28,256.0,1,256.0,NaN,256.0,256.0,256.0,NaN,0.0,NaN,NaN,256.0,0.0,NaN,NaN
55809,28,574.02,1,574.02,NaN,574.02,574.02,574.02,NaN,0.0,NaN,NaN,574.02,0.0,NaN,NaN
55847,28,1480.2,1,1480.2,NaN,1480.2,1480.2,1480.2,NaN,0.0,NaN,NaN,1480.2,0.0,NaN,NaN
56320,28,323.16,1,323.16,NaN,323.16,323.16,323.16,NaN,0.0,NaN,NaN,323.16,0.0,NaN,NaN
56331,28,13.2,1,13.2,NaN,13.2,13.2,13.2,NaN,0.0,NaN,NaN,13.2,0.0,NaN,NaN
56689,28,180.6,1,180.6,NaN,180.6,180.6,180.6,NaN,0.0,NaN,NaN,180.6,0.0,NaN,NaN
56911,28,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
57135,28,198.6,1,198.6,NaN,198.6,198.6,198.6,NaN,0.0,NaN,NaN,198.6,0.0,NaN,NaN
57156,28,220.47,1,220.47,NaN,220.47,220.47,220.47,NaN,0.0,NaN,NaN,220.47,0.0,NaN,NaN
57194,28,349.8,1,349.8,NaN,349.8,349.8,349.8,NaN,0.0,NaN,NaN,349.8,0.0,NaN,NaN
57199,28,734.44,1,734.44,NaN,734.44,734.44,734.44,NaN,0.0,NaN,NaN,734.44,0.0,NaN,NaN
57249,28,512.28,1,512.28,NaN,512.28,512.28,512.28,NaN,0.0,NaN,NaN,512.28,0.0,NaN,NaN
57327,28,218.1,1,218.1,NaN,218.1,218.1,218.1,NaN,0.0,NaN,NaN,218.1,0.0,NaN,NaN
57463,28,372.12,1,372.12,NaN,372.12,372.12,372.12,NaN,0.0,NaN,NaN,372.12,0.0,NaN,NaN
57491,28,676.2,1,676.2,NaN,676.2,676.2,676.2,NaN,0.0,NaN,NaN,676.2,0.0,NaN,NaN
57549,28,166.8,1,166.8,NaN,166.8,166.8,166.8,NaN,0.0,NaN,NaN,166.8,0.0,NaN,NaN
57705,28,176.34,1,176.34,NaN,176.34,176.34,176.34,NaN,0.0,NaN,NaN,176.34,0.0,NaN,NaN
57793,28,313.55,1,313.55,NaN,313.55,313.55,313.55,NaN,0.0,NaN,NaN,313.55,0.0,NaN,NaN
57839,28,362.0,1,362.0,NaN,362.0,362.0,362.0,NaN,0.0,NaN,NaN,362.0,0.0,NaN,NaN
58036,28,562.32,1,562.32,NaN,562.32,562.32,562.32,NaN,0.0,NaN,NaN,562.32,0.0,NaN,NaN
58502,28,315.0,1,315.0,NaN,315.0,315.0,315.0,NaN,0.0,NaN,NaN,315.0,0.0,NaN,NaN
58544,28,418.7,1,418.7,NaN,418.7,418.7,418.7,NaN,0.0,NaN,NaN,418.7,0.0,NaN,NaN
58731,28,125.63,1,125.63,NaN,125.63,125.63,125.63,NaN,0.0,NaN,NaN,125.63,0.0,NaN,NaN
58768,28,1445.6,1,1445.6,NaN,1445.6,1445.6,1445.6,NaN,0.0,NaN,NaN,1445.6,0.0,NaN,NaN
58853,28,127.84,1,127.84,NaN,127.84,127.84,127.84,NaN,0.0,NaN,NaN,127.84,0.0,NaN,NaN
58943,28,123.59,1,123.59,NaN,123.59,123.59,123.59,NaN,0.0,NaN,NaN,123.59,0.0,NaN,NaN
59016,28,784.45,1,784.45,NaN,784.45,784.45,784.45,NaN,0.0,NaN,NaN,784.45,0.0,NaN,NaN
59332,28,314.07,1,314.07,NaN,314.07,314.07,314.07,NaN,0.0,NaN,NaN,314.07,0.0,NaN,NaN
59361,28,197.5,1,197.5,NaN,197.5,197.5,197.5,NaN,0.0,NaN,NaN,197.5,0.0,NaN,NaN
59521,28,217.14,1,217.14,NaN,217.14,217.14,217.14,NaN,0.0,NaN,NaN,217.14,0.0,NaN,NaN
59924,28,146.0,1,146.0,NaN,146.0,146.0,146.0,NaN,0.0,NaN,NaN,146.0,0.0,NaN,NaN
60140,28,695.33,1,695.33,NaN,695.33,695.33,695.33,NaN,0.0,NaN,NaN,695.33,0.0,NaN,NaN
60312,28,12.5,1,12.5,NaN,12.5,12.5,12.5,NaN,0.0,NaN,NaN,12.5,0.0,NaN,NaN
60337,28,74.7,1,74.7,NaN,74.7,74.7,74.7,NaN,0.0,NaN,NaN,74.7,0.0,NaN,NaN
60839,28,275.54,1,275.54,NaN,275.54,275.54,275.54,NaN,0.0,NaN,NaN,275.54,0.0,NaN,NaN
60945,28,115.95,1,115.95,NaN,115.95,115.95,115.95,NaN,0.0,NaN,NaN,115.95,0.0,NaN,NaN
61766,28,237.05,1,237.05,NaN,237.05,237.05,237.05,NaN,0.0,NaN,NaN,237.05,0.0,NaN,NaN
62004,28,9341.26,1,9341.26,NaN,9341.26,9341.26,9341.26,NaN,0.0,NaN,NaN,9341.26,0.0,NaN,NaN
62059,28,231.4,1,231.4,NaN,231.4,231.4,231.4,NaN,0.0,NaN,NaN,231.4,0.0,NaN,NaN
62084,28,341.52,1,341.52,NaN,341.52,341.52,341.52,NaN,0.0,NaN,NaN,341.52,0.0,NaN,NaN
62815,28,772.57,1,772.57,NaN,772.57,772.57,772.57,NaN,0.0,NaN,NaN,772.57,0.0,NaN,NaN
63183,28,491.72,1,491.72,NaN,491.72,491.72,491.72,NaN,0.0,NaN,NaN,491.72,0.0,NaN,NaN
64181,28,298.19,1,298.19,NaN,298.19,298.19,298.19,NaN,0.0,NaN,NaN,298.19,0.0,NaN,NaN
64249,28,424.24,1,424.24,NaN,424.24,424.24,424.24,NaN,0.0,NaN,NaN,424.24,0.0,NaN,NaN
64301,28,301.78,1,301.78,NaN,301.78,301.78,301.78,NaN,0.0,NaN,NaN,301.78,0.0,NaN,NaN
64336,28,2233.28,1,2233.28,NaN,2233.28,2233.28,2233.28,NaN,0.0,NaN,NaN,2233.28,0.0,NaN,NaN
64392,28,279.04,1,279.04,NaN,279.04,279.04,279.04,NaN,0.0,NaN,NaN,279.04,0.0,NaN,NaN
64582,28,196.68,1,196.68,NaN,196.68,196.68,196.68,NaN,0.0,NaN,NaN,196.68,0.0,NaN,NaN
64595,28,155.1,1,155.1,NaN,155.1,155.1,155.1,NaN,0.0,NaN,NaN,155.1,0.0,NaN,NaN
64703,28,255.8,1,255.8,NaN,255.8,255.8,255.8,NaN,0.0,NaN,NaN,255.8,0.0,NaN,NaN
64804,28,271.6,1,271.6,NaN,271.6,271.6,271.6,NaN,0.0,NaN,NaN,271.6,0.0,NaN,NaN
64890,28,32.55,1,32.55,NaN,32.55,32.55,32.55,NaN,0.0,NaN,NaN,32.55,0.0,NaN,NaN
65002,28,289.86,1,289.86,NaN,289.86,289.86,289.86,NaN,0.0,NaN,NaN,289.86,0.0,NaN,NaN
65061,28,39.6,1,39.6,NaN,39.6,39.6,39.6,NaN,0.0,NaN,NaN,39.6,0.0,NaN,NaN
65488,28,100.92,1,100.92,NaN,100.92,100.92,100.92,NaN,0.0,NaN,NaN,100.92,0.0,NaN,NaN
65700,28,344.1,1,344.1,NaN,344.1,344.1,344.1,NaN,0.0,NaN,NaN,344.1,0.0,NaN,NaN
65810,28,272.26,1,272.26,NaN,272.26,272.26,272.26,NaN,0.0,NaN,NaN,272.26,0.0,NaN,NaN
65851,28,417.36,1,417.36,NaN,417.36,417.36,417.36,NaN,0.0,NaN,NaN,417.36,0.0,NaN,NaN
65959,28,167.59,1,167.59,NaN,167.59,167.59,167.59,NaN,0.0,NaN,NaN,167.59,0.0,NaN,NaN
65968,28,154.15,1,154.15,NaN,154.15,154.15,154.15,NaN,0.0,NaN,NaN,154.15,0.0,NaN,NaN
66177,28,679.88,1,679.88,NaN,679.88,679.88,679.88,NaN,0.0,NaN,NaN,679.88,0.0,NaN,NaN
66424,28,471.22,1,471.22,NaN,471.22,471.22,471.22,NaN,0.0,NaN,NaN,471.22,0.0,NaN,NaN
66442,28,276.82,1,276.82,NaN,276.82,276.82,276.82,NaN,0.0,NaN,NaN,276.82,0.0,NaN,NaN
67281,28,561.9,1,561.9,NaN,561.9,561.9,561.9,NaN,0.0,NaN,NaN,561.9,0.0,NaN,NaN
67641,28,445.74,1,445.74,NaN,445.74,445.74,445.74,NaN,0.0,NaN,NaN,445.74,0.0,NaN,NaN
67938,28,189.26,1,189.26,NaN,189.26,189.26,189.26,NaN,0.0,NaN,NaN,189.26,0.0,NaN,NaN
67940,28,675.0,1,675.0,NaN,675.0,675.0,675.0,NaN,0.0,NaN,NaN,675.0,0.0,NaN,NaN
68683,28,458.94,1,458.94,NaN,458.94,458.94,458.94,NaN,0.0,NaN,NaN,458.94,0.0,NaN,NaN
68705,28,37.4,1,37.4,NaN,37.4,37.4,37.4,NaN,0.0,NaN,NaN,37.4,0.0,NaN,NaN
69096,28,203.78,1,203.78,NaN,203.78,203.78,203.78,NaN,0.0,NaN,NaN,203.78,0.0,NaN,NaN
69106,28,199.7,1,199.7,NaN,199.7,199.7,199.7,NaN,0.0,NaN,NaN,199.7,0.0,NaN,NaN
69359,28,300.31,1,300.31,NaN,300.31,300.31,300.31,NaN,0.0,NaN,NaN,300.31,0.0,NaN,NaN
69727,28,303.22,1,303.22,NaN,303.22,303.22,303.22,NaN,0.0,NaN,NaN,303.22,0.0,NaN,NaN
69783,28,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
69861,28,141.78,1,141.78,NaN,141.78,141.78,141.78,NaN,0.0,NaN,NaN,141.78,0.0,NaN,NaN
70605,28,640.0,1,640.0,NaN,640.0,640.0,640.0,NaN,0.0,NaN,NaN,640.0,0.0,NaN,NaN
70879,28,472.13,1,472.13,NaN,472.13,472.13,472.13,NaN,0.0,NaN,NaN,472.13,0.0,NaN,NaN
70969,28,627.64,1,627.64,NaN,627.64,627.64,627.64,NaN,0.0,NaN,NaN,627.64,0.0,NaN,NaN
71065,28,111.0,1,111.0,NaN,111.0,111.0,111.0,NaN,0.0,NaN,NaN,111.0,0.0,NaN,NaN
71237,28,1638.24,1,1638.24,NaN,1638.24,1638.24,1638.24,NaN,0.0,NaN,NaN,1638.24,0.0,NaN,NaN
71399,28,295.04,1,295.04,NaN,295.04,295.04,295.04,NaN,0.0,NaN,NaN,295.04,0.0,NaN,NaN
71617,28,189.6,1,189.6,NaN,189.6,189.6,189.6,NaN,0.0,NaN,NaN,189.6,0.0,NaN,NaN
71718,28,809.07,1,809.07,NaN,809.07,809.07,809.07,NaN,0.0,NaN,NaN,809.07,0.0,NaN,NaN
71836,28,286.86,1,286.86,NaN,286.86,286.86,286.86,NaN,0.0,NaN,NaN,286.86,0.0,NaN,NaN
72380,28,563.15,1,563.15,NaN,563.15,563.15,563.15,NaN,0.0,NaN,NaN,563.15,0.0,NaN,NaN
73051,28,198.44,1,198.44,NaN,198.44,198.44,198.44,NaN,0.0,NaN,NaN,198.44,0.0,NaN,NaN
73176,28,58.6,1,58.6,NaN,58.6,58.6,58.6,NaN,0.0,NaN,NaN,58.6,0.0,NaN,NaN
73530,28,309.31,1,309.31,NaN,309.31,309.31,309.31,NaN,0.0,NaN,NaN,309.31,0.0,NaN,NaN
73771,28,305.87,1,305.87,NaN,305.87,305.87,305.87,NaN,0.0,NaN,NaN,305.87,0.0,NaN,NaN
73820,28,626.52,1,626.52,NaN,626.52,626.52,626.52,NaN,0.0,NaN,NaN,626.52,0.0,NaN,NaN
74010,28,329.75,1,329.75,NaN,329.75,329.75,329.75,NaN,0.0,NaN,NaN,329.75,0.0,NaN,NaN
74096,28,191.11,1,191.11,NaN,191.11,191.11,191.11,NaN,0.0,NaN,NaN,191.11,0.0,NaN,NaN
74121,28,243.56,1,243.56,NaN,243.56,243.56,243.56,NaN,0.0,NaN,NaN,243.56,0.0,NaN,NaN
74434,28,1574.52,1,1574.52,NaN,1574.52,1574.52,1574.52,NaN,0.0,NaN,NaN,1574.52,0.0,NaN,NaN
74563,28,566.4,1,566.4,NaN,566.4,566.4,566.4,NaN,0.0,NaN,NaN,566.4,0.0,NaN,NaN
75564,28,996.84,1,996.84,NaN,996.84,996.84,996.84,NaN,0.0,NaN,NaN,996.84,0.0,NaN,NaN
75584,28,163.15,1,163.15,NaN,163.15,163.15,163.15,NaN,0.0,NaN,NaN,163.15,0.0,NaN,NaN
75682,28,158.4,1,158.4,NaN,158.4,158.4,158.4,NaN,0.0,NaN,NaN,158.4,0.0,NaN,NaN
75733,28,314.2,1,314.2,NaN,314.2,314.2,314.2,NaN,0.0,NaN,NaN,314.2,0.0,NaN,NaN
76020,28,3528.34,1,3528.34,NaN,3528.34,3528.34,3528.34,NaN,0.0,NaN,NaN,3528.34,0.0,NaN,NaN
76564,28,314.49,1,314.49,NaN,314.49,314.49,314.49,NaN,0.0,NaN,NaN,314.49,0.0,NaN,NaN
76725,28,427.7,1,427.7,NaN,427.7,427.7,427.7,NaN,0.0,NaN,NaN,427.7,0.0,NaN,NaN
76863,28,1205.81,1,1205.81,NaN,1205.81,1205.81,1205.81,NaN,0.0,NaN,NaN,1205.81,0.0,NaN,NaN
77097,28,121.18,1,121.18,NaN,121.18,121.18,121.18,NaN,0.0,NaN,NaN,121.18,0.0,NaN,NaN
77858,28,317.34,1,317.34,NaN,317.34,317.34,317.34,NaN,0.0,NaN,NaN,317.34,0.0,NaN,NaN
77939,28,639.6,1,639.6,NaN,639.6,639.6,639.6,NaN,0.0,NaN,NaN,639.6,0.0,NaN,NaN
78288,28,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
78929,28,192.0,1,192.0,NaN,192.0,192.0,192.0,NaN,0.0,NaN,NaN,192.0,0.0,NaN,NaN
78940,28,260.38,1,260.38,NaN,260.38,260.38,260.38,NaN,0.0,NaN,NaN,260.38,0.0,NaN,NaN
79128,28,474.3,1,474.3,NaN,474.3,474.3,474.3,NaN,0.0,NaN,NaN,474.3,0.0,NaN,NaN
79344,28,369.12,1,369.12,NaN,369.12,369.12,369.12,NaN,0.0,NaN,NaN,369.12,0.0,NaN,NaN
79407,28,568.21,1,568.21,NaN,568.21,568.21,568.21,NaN,0.0,NaN,NaN,568.21,0.0,NaN,NaN
79435,28,150.8,1,150.8,NaN,150.8,150.8,150.8,NaN,0.0,NaN,NaN,150.8,0.0,NaN,NaN
79497,28,343.8,1,343.8,NaN,343.8,343.8,343.8,NaN,0.0,NaN,NaN,343.8,0.0,NaN,NaN
79722,28,4041.18,1,4041.18,NaN,4041.18,4041.18,4041.18,NaN,0.0,NaN,NaN,4041.18,0.0,NaN,NaN
79839,28,2068.49,1,2068.49,NaN,2068.49,2068.49,2068.49,NaN,0.0,NaN,NaN,2068.49,0.0,NaN,NaN
80030,28,407.92,1,407.92,NaN,407.92,407.92,407.92,NaN,0.0,NaN,NaN,407.92,0.0,NaN,NaN
80414,28,238.99,1,238.99,NaN,238.99,238.99,238.99,NaN,0.0,NaN,NaN,238.99,0.0,NaN,NaN
80925,28,166.08,1,166.08,NaN,166.08,166.08,166.08,NaN,0.0,NaN,NaN,166.08,0.0,NaN,NaN
81399,28,138.05,1,138.05,NaN,138.05,138.05,138.05,NaN,0.0,NaN,NaN,138.05,0.0,NaN,NaN
81429,28,496.92,1,496.92,NaN,496.92,496.92,496.92,NaN,0.0,NaN,NaN,496.92,0.0,NaN,NaN
81689,28,90.02,1,90.02,NaN,90.02,90.02,90.02,NaN,0.0,NaN,NaN,90.02,0.0,NaN,NaN
81877,28,150.6,1,150.6,NaN,150.6,150.6,150.6,NaN,0.0,NaN,NaN,150.6,0.0,NaN,NaN
82008,28,337.4,1,337.4,NaN,337.4,337.4,337.4,NaN,0.0,NaN,NaN,337.4,0.0,NaN,NaN
82252,28,291.95,1,291.95,NaN,291.95,291.95,291.95,NaN,0.0,NaN,NaN,291.95,0.0,NaN,NaN
82289,28,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
82366,28,404.66,1,404.66,NaN,404.66,404.66,404.66,NaN,0.0,NaN,NaN,404.66,0.0,NaN,NaN
83543,28,3705.48,1,3705.48,NaN,3705.48,3705.48,3705.48,NaN,0.0,NaN,NaN,3705.48,0.0,NaN,NaN
83587,28,712.48,1,712.48,NaN,712.48,712.48,712.48,NaN,0.0,NaN,NaN,712.48,0.0,NaN,NaN
83724,28,172.21,1,172.21,NaN,172.21,172.21,172.21,NaN,0.0,NaN,NaN,172.21,0.0,NaN,NaN
84206,28,199.29,1,199.29,NaN,199.29,199.29,199.29,NaN,0.0,NaN,NaN,199.29,0.0,NaN,NaN
84368,28,12.9,1,12.9,NaN,12.9,12.9,12.9,NaN,0.0,NaN,NaN,12.9,0.0,NaN,NaN
84618,28,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
84901,28,855.76,1,855.76,NaN,855.76,855.76,855.76,NaN,0.0,NaN,NaN,855.76,0.0,NaN,NaN
85236,28,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
85282,28,16.35,1,16.35,NaN,16.35,16.35,16.35,NaN,0.0,NaN,NaN,16.35,0.0,NaN,NaN
85347,28,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
85394,28,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
85452,28,124.8,1,124.8,NaN,124.8,124.8,124.8,NaN,0.0,NaN,NaN,124.8,0.0,NaN,NaN
85605,28,5.5,1,5.5,NaN,5.5,5.5,5.5,NaN,0.0,NaN,NaN,5.5,0.0,NaN,NaN
86156,28,24.79,1,24.79,NaN,24.79,24.79,24.79,NaN,0.0,NaN,NaN,24.79,0.0,NaN,NaN
86430,28,42.65,1,42.65,NaN,42.65,42.65,42.65,NaN,0.0,NaN,NaN,42.65,0.0,NaN,NaN
86620,28,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
86846,28,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
86874,28,929.9,1,929.9,NaN,929.9,929.9,929.9,NaN,0.0,NaN,NaN,929.9,0.0,NaN,NaN
87232,28,6.25,1,6.25,NaN,6.25,6.25,6.25,NaN,0.0,NaN,NaN,6.25,0.0,NaN,NaN
87475,28,12.5,1,12.5,NaN,12.5,12.5,12.5,NaN,0.0,NaN,NaN,12.5,0.0,NaN,NaN
87976,28,10.14,1,10.14,NaN,10.14,10.14,10.14,NaN,0.0,NaN,NaN,10.14,0.0,NaN,NaN
88181,28,525.0,1,525.0,NaN,525.0,525.0,525.0,NaN,0.0,NaN,NaN,525.0,0.0,NaN,NaN
88576,28,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
88671,28,36.82,1,36.82,NaN,36.82,36.82,36.82,NaN,0.0,NaN,NaN,36.82,0.0,NaN,NaN
88741,28,68.56,1,68.56,NaN,68.56,68.56,68.56,NaN,0.0,NaN,NaN,68.56,0.0,NaN,NaN
88814,28,13.01,1,13.01,NaN,13.01,13.01,13.01,NaN,0.0,NaN,NaN,13.01,0.0,NaN,NaN
89016,28,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
89335,28,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
89376,28,17.95,1,17.95,NaN,17.95,17.95,17.95,NaN,0.0,NaN,NaN,17.95,0.0,NaN,NaN
90131,28,7.68,1,7.68,NaN,7.68,7.68,7.68,NaN,0.0,NaN,NaN,7.68,0.0,NaN,NaN
90214,28,125.4,1,125.4,NaN,125.4,125.4,125.4,NaN,0.0,NaN,NaN,125.4,0.0,NaN,NaN
90795,28,121.84,1,121.84,NaN,121.84,121.84,121.84,NaN,0.0,NaN,NaN,121.84,0.0,NaN,NaN
90913,28,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
90952,28,5.75,1,5.75,NaN,5.75,5.75,5.75,NaN,0.0,NaN,NaN,5.75,0.0,NaN,NaN
91045,28,6.9,1,6.9,NaN,6.9,6.9,6.9,NaN,0.0,NaN,NaN,6.9,0.0,NaN,NaN
91084,28,100.0,1,100.0,NaN,100.0,100.0,100.0,NaN,0.0,NaN,NaN,100.0,0.0,NaN,NaN
50147,28,369.5,1,369.5,NaN,369.5,369.5,369.5,NaN,0.0,NaN,NaN,369.5,0.0,NaN,NaN
50166,28,799.4,1,799.4,NaN,799.4,799.4,799.4,NaN,0.0,NaN,NaN,799.4,0.0,NaN,NaN
50728,28,473.39,1,473.39,NaN,473.39,473.39,473.39,NaN,0.0,NaN,NaN,473.39,0.0,NaN,NaN
50746,28,164.7,1,164.7,NaN,164.7,164.7,164.7,NaN,0.0,NaN,NaN,164.7,0.0,NaN,NaN
50829,28,449.95,1,449.95,NaN,449.95,449.95,449.95,NaN,0.0,NaN,NaN,449.95,0.0,NaN,NaN
50935,28,1644.94,1,1644.94,NaN,1644.94,1644.94,1644.94,NaN,0.0,NaN,NaN,1644.94,0.0,NaN,NaN
51068,28,328.45,1,328.45,NaN,328.45,328.45,328.45,NaN,0.0,NaN,NaN,328.45,0.0,NaN,NaN
51481,28,5375.28,1,5375.28,NaN,5375.28,5375.28,5375.28,NaN,0.0,NaN,NaN,5375.28,0.0,NaN,NaN
51494,28,182.25,1,182.25,NaN,182.25,182.25,182.25,NaN,0.0,NaN,NaN,182.25,0.0,NaN,NaN
51547,28,202.5,1,202.5,NaN,202.5,202.5,202.5,NaN,0.0,NaN,NaN,202.5,0.0,NaN,NaN
51803,28,198.95,1,198.95,NaN,198.95,198.95,198.95,NaN,0.0,NaN,NaN,198.95,0.0,NaN,NaN
51827,28,304.5,1,304.5,NaN,304.5,304.5,304.5,NaN,0.0,NaN,NaN,304.5,0.0,NaN,NaN
51901,28,658.2,1,658.2,NaN,658.2,658.2,658.2,NaN,0.0,NaN,NaN,658.2,0.0,NaN,NaN
52148,28,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
52398,28,193.64,1,193.64,NaN,193.64,193.64,193.64,NaN,0.0,NaN,NaN,193.64,0.0,NaN,NaN
52504,28,479.4,1,479.4,NaN,479.4,479.4,479.4,NaN,0.0,NaN,NaN,479.4,0.0,NaN,NaN
52546,28,662.9,1,662.9,NaN,662.9,662.9,662.9,NaN,0.0,NaN,NaN,662.9,0.0,NaN,NaN
52593,28,300.42,1,300.42,NaN,300.42,300.42,300.42,NaN,0.0,NaN,NaN,300.42,0.0,NaN,NaN
52640,28,363.66,1,363.66,NaN,363.66,363.66,363.66,NaN,0.0,NaN,NaN,363.66,0.0,NaN,NaN
53027,28,344.94,1,344.94,NaN,344.94,344.94,344.94,NaN,0.0,NaN,NaN,344.94,0.0,NaN,NaN
54297,28,310.61,1,310.61,NaN,310.61,310.61,310.61,NaN,0.0,NaN,NaN,310.61,0.0,NaN,NaN
54642,28,334.4,1,334.4,NaN,334.4,334.4,334.4,NaN,0.0,NaN,NaN,334.4,0.0,NaN,NaN
55079,28,10.5,1,10.5,NaN,10.5,10.5,10.5,NaN,0.0,NaN,NaN,10.5,0.0,NaN,NaN
55295,28,264.6,1,264.6,NaN,264.6,264.6,264.6,NaN,0.0,NaN,NaN,264.6,0.0,NaN,NaN
55703,28,328.88,1,328.88,NaN,328.88,328.88,328.88,NaN,0.0,NaN,NaN,328.88,0.0,NaN,NaN
55856,28,411.02,1,411.02,NaN,411.02,411.02,411.02,NaN,0.0,NaN,NaN,411.02,0.0,NaN,NaN
55945,28,291.0,1,291.0,NaN,291.0,291.0,291.0,NaN,0.0,NaN,NaN,291.0,0.0,NaN,NaN
56029,28,15.9,1,15.9,NaN,15.9,15.9,15.9,NaN,0.0,NaN,NaN,15.9,0.0,NaN,NaN
56164,28,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
56365,28,417.2,1,417.2,NaN,417.2,417.2,417.2,NaN,0.0,NaN,NaN,417.2,0.0,NaN,NaN
56943,28,91.54,1,91.54,NaN,91.54,91.54,91.54,NaN,0.0,NaN,NaN,91.54,0.0,NaN,NaN
57084,28,349.2,1,349.2,NaN,349.2,349.2,349.2,NaN,0.0,NaN,NaN,349.2,0.0,NaN,NaN
57107,28,1588.16,1,1588.16,NaN,1588.16,1588.16,1588.16,NaN,0.0,NaN,NaN,1588.16,0.0,NaN,NaN
57400,28,300.7,1,300.7,NaN,300.7,300.7,300.7,NaN,0.0,NaN,NaN,300.7,0.0,NaN,NaN
57420,28,200.7,1,200.7,NaN,200.7,200.7,200.7,NaN,0.0,NaN,NaN,200.7,0.0,NaN,NaN
57552,28,183.6,1,183.6,NaN,183.6,183.6,183.6,NaN,0.0,NaN,NaN,183.6,0.0,NaN,NaN
57942,28,524.82,1,524.82,NaN,524.82,524.82,524.82,NaN,0.0,NaN,NaN,524.82,0.0,NaN,NaN
58207,28,76.2,1,76.2,NaN,76.2,76.2,76.2,NaN,0.0,NaN,NaN,76.2,0.0,NaN,NaN
58400,28,305.54,1,305.54,NaN,305.54,305.54,305.54,NaN,0.0,NaN,NaN,305.54,0.0,NaN,NaN
58698,28,423.55,1,423.55,NaN,423.55,423.55,423.55,NaN,0.0,NaN,NaN,423.55,0.0,NaN,NaN
58835,28,142.5,1,142.5,NaN,142.5,142.5,142.5,NaN,0.0,NaN,NaN,142.5,0.0,NaN,NaN
59130,28,270.0,1,270.0,NaN,270.0,270.0,270.0,NaN,0.0,NaN,NaN,270.0,0.0,NaN,NaN
60236,28,425.68,1,425.68,NaN,425.68,425.68,425.68,NaN,0.0,NaN,NaN,425.68,0.0,NaN,NaN
60421,28,335.0,1,335.0,NaN,335.0,335.0,335.0,NaN,0.0,NaN,NaN,335.0,0.0,NaN,NaN
60681,28,117.66,1,117.66,NaN,117.66,117.66,117.66,NaN,0.0,NaN,NaN,117.66,0.0,NaN,NaN
60739,28,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
60794,28,207.05,1,207.05,NaN,207.05,207.05,207.05,NaN,0.0,NaN,NaN,207.05,0.0,NaN,NaN
61290,28,190.54,1,190.54,NaN,190.54,190.54,190.54,NaN,0.0,NaN,NaN,190.54,0.0,NaN,NaN
61907,28,46.0,1,46.0,NaN,46.0,46.0,46.0,NaN,0.0,NaN,NaN,46.0,0.0,NaN,NaN
62119,28,222.77,1,222.77,NaN,222.77,222.77,222.77,NaN,0.0,NaN,NaN,222.77,0.0,NaN,NaN
62180,28,125.8,1,125.8,NaN,125.8,125.8,125.8,NaN,0.0,NaN,NaN,125.8,0.0,NaN,NaN
