txn_id,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
77773,213.4,1,213.4,NaN,213.4,213.4,213.4,NaN,0.0,NaN,NaN,213.4,0.0,NaN,NaN
78104,400.32,1,400.32,NaN,400.32,400.32,400.32,NaN,0.0,NaN,NaN,400.32,0.0,NaN,NaN
78167,119.8,1,119.8,NaN,119.8,119.8,119.8,NaN,0.0,NaN,NaN,119.8,0.0,NaN,NaN
78359,309.66,1,309.66,NaN,309.66,309.66,309.66,NaN,0.0,NaN,NaN,309.66,0.0,NaN,NaN
78374,608.85,1,608.85,NaN,608.85,608.85,608.85,NaN,0.0,NaN,NaN,608.85,0.0,NaN,NaN
78587,241.86,1,241.86,NaN,241.86,241.86,241.86,NaN,0.0,NaN,NaN,241.86,0.0,NaN,NaN
78731,377.01,1,377.01,NaN,377.01,377.01,377.01,NaN,0.0,NaN,NaN,377.01,0.0,NaN,NaN
78897,418.26,1,418.26,NaN,418.26,418.26,418.26,NaN,0.0,NaN,NaN,418.26,0.0,NaN,NaN
78984,246.21,1,246.21,NaN,246.21,246.21,246.21,NaN,0.0,NaN,NaN,246.21,0.0,NaN,NaN
79073,787.29,1,787.29,NaN,787.29,787.29,787.29,NaN,0.0,NaN,NaN,787.29,0.0,NaN,NaN
79116,33.0,1,33.0,NaN,33.0,33.0,33.0,NaN,0.0,NaN,NaN,33.0,0.0,NaN,NaN
79537,254.28,1,254.28,NaN,254.28,254.28,254.28,NaN,0.0,NaN,NaN,254.28,0.0,NaN,NaN
79632,246.31,1,246.31,NaN,246.31,246.31,246.31,NaN,0.0,NaN,NaN,246.31,0.0,NaN,NaN
79750,312.91,1,312.91,NaN,312.91,312.91,312.91,NaN,0.0,NaN,NaN,312.91,0.0,NaN,NaN
80144,304.84,1,304.84,NaN,304.84,304.84,304.84,NaN,0.0,NaN,NaN,304.84,0.0,NaN,NaN
80398,301.1,1,301.1,NaN,301.1,301.1,301.1,NaN,0.0,NaN,NaN,301.1,0.0,NaN,NaN
80508,293.92,1,293.92,NaN,293.92,293.92,293.92,NaN,0.0,NaN,NaN,293.92,0.0,NaN,NaN
81001,333.36,1,333.36,NaN,333.36,333.36,333.36,NaN,0.0,NaN,NaN,333.36,0.0,NaN,NaN
81049,107.7,1,107.7,NaN,107.7,107.7,107.7,NaN,0.0,NaN,NaN,107.7,0.0,NaN,NaN
81337,161.67,1,161.67,NaN,161.67,161.67,161.67,NaN,0.0,NaN,NaN,161.67,0.0,NaN,NaN
81701,213.8,1,213.8,NaN,213.8,213.8,213.8,NaN,0.0,NaN,NaN,213.8,0.0,NaN,NaN
81788,417.56,1,417.56,NaN,417.56,417.56,417.56,NaN,0.0,NaN,NaN,417.56,0.0,NaN,NaN
81853,69.6,1,69.6,NaN,69.6,69.6,69.6,NaN,0.0,NaN,NaN,69.6,0.0,NaN,NaN
82235,307.56,1,307.56,NaN,307.56,307.56,307.56,NaN,0.0,NaN,NaN,307.56,0.0,NaN,NaN
82246,295.43,1,295.43,NaN,295.43,295.43,295.43,NaN,0.0,NaN,NaN,295.43,0.0,NaN,NaN
82262,809.12,1,809.12,NaN,809.12,809.12,809.12,NaN,0.0,NaN,NaN,809.12,0.0,NaN,NaN
82763,223.61,1,223.61,NaN,223.61,223.61,223.61,NaN,0.0,NaN,NaN,223.61,0.0,NaN,NaN
83069,130.29,1,130.29,NaN,130.29,130.29,130.29,NaN,0.0,NaN,NaN,130.29,0.0,NaN,NaN
83540,378.36,1,378.36,NaN,378.36,378.36,378.36,NaN,0.0,NaN,NaN,378.36,0.0,NaN,NaN
83635,680.99,1,680.99,NaN,680.99,680.99,680.99,NaN,0.0,NaN,NaN,680.99,0.0,NaN,NaN
83660,262.12,1,262.12,NaN,262.12,262.12,262.12,NaN,0.0,NaN,NaN,262.12,0.0,NaN,NaN
83821,694.77,1,694.77,NaN,694.77,694.77,694.77,NaN,0.0,NaN,NaN,694.77,0.0,NaN,NaN
83980,400.58,1,400.58,NaN,400.58,400.58,400.58,NaN,0.0,NaN,NaN,400.58,0.0,NaN,NaN
84358,13.39,1,13.39,NaN,13.39,13.39,13.39,NaN,0.0,NaN,NaN,13.39,0.0,NaN,NaN
84779,14.75,1,14.75,NaN,14.75,14.75,14.75,NaN,0.0,NaN,NaN,14.75,0.0,NaN,NaN
84840,4.65,1,4.65,NaN,4.65,4.65,4.65,NaN,0.0,NaN,NaN,4.65,0.0,NaN,NaN
85034,6.2,1,6.2,NaN,6.2,6.2,6.2,NaN,0.0,NaN,NaN,6.2,0.0,NaN,NaN
85484,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
85690,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
86140,1.95,1,1.95,NaN,1.95,1.95,1.95,NaN,0.0,NaN,NaN,1.95,0.0,NaN,NaN
86417,6.0,1,6.0,NaN,6.0,6.0,6.0,NaN,0.0,NaN,NaN,6.0,0.0,NaN,NaN
86687,15.2,1,15.2,NaN,15.2,15.2,15.2,NaN,0.0,NaN,NaN,15.2,0.0,NaN,NaN
86731,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
87138,42.57,1,42.57,NaN,42.57,42.57,42.57,NaN,0.0,NaN,NaN,42.57,0.0,NaN,NaN
87552,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
87787,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
88663,40.95,1,40.95,NaN,40.95,40.95,40.95,NaN,0.0,NaN,NaN,40.95,0.0,NaN,NaN
88673,4.41,1,4.41,NaN,4.41,4.41,4.41,NaN,0.0,NaN,NaN,4.41,0.0,NaN,NaN
88724,37.55,1,37.55,NaN,37.55,37.55,37.55,NaN,0.0,NaN,NaN,37.55,0.0,NaN,NaN
89200,7.39,1,7.39,NaN,7.39,7.39,7.39,NaN,0.0,NaN,NaN,7.39,0.0,NaN,NaN
89466,30.23,1,30.23,NaN,30.23,30.23,30.23,NaN,0.0,NaN,NaN,30.23,0.0,NaN,NaN
89501,23.13,1,23.13,NaN,23.13,23.13,23.13,NaN,0.0,NaN,NaN,23.13,0.0,NaN,NaN
89545,76.71,1,76.71,NaN,76.71,76.71,76.71,NaN,0.0,NaN,NaN,76.71,0.0,NaN,NaN
89704,0.95,1,0.95,NaN,0.95,0.95,0.95,NaN,0.0,NaN,NaN,0.95,0.0,NaN,NaN
89866,13.3,1,13.3,NaN,13.3,13.3,13.3,NaN,0.0,NaN,NaN,13.3,0.0,NaN,NaN
89930,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
90264,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
90351,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
50448,408.0,1,408.0,NaN,408.0,408.0,408.0,NaN,0.0,NaN,NaN,408.0,0.0,NaN,NaN
51085,365.4,1,365.4,NaN,365.4,365.4,365.4,NaN,0.0,NaN,NaN,365.4,0.0,NaN,NaN
51094,329.36,1,329.36,NaN,329.36,329.36,329.36,NaN,0.0,NaN,NaN,329.36,0.0,NaN,NaN
51169,405.16,1,405.16,NaN,405.16,405.16,405.16,NaN,0.0,NaN,NaN,405.16,0.0,NaN,NaN
51424,218.4,1,218.4,NaN,218.4,218.4,218.4,NaN,0.0,NaN,NaN,218.4,0.0,NaN,NaN
51706,476.76,1,476.76,NaN,476.76,476.76,476.76,NaN,0.0,NaN,NaN,476.76,0.0,NaN,NaN
52673,323.87,1,323.87,NaN,323.87,323.87,323.87,NaN,0.0,NaN,NaN,323.87,0.0,NaN,NaN
52713,170.4,1,170.4,NaN,170.4,170.4,170.4,NaN,0.0,NaN,NaN,170.4,0.0,NaN,NaN
53244,289.7,1,289.7,NaN,289.7,289.7,289.7,NaN,0.0,NaN,NaN,289.7,0.0,NaN,NaN
53434,258.25,1,258.25,NaN,258.25,258.25,258.25,NaN,0.0,NaN,NaN,258.25,0.0,NaN,NaN
53640,112.92,1,112.92,NaN,112.92,112.92,112.92,NaN,0.0,NaN,NaN,112.92,0.0,NaN,NaN
53676,149.42,1,149.42,NaN,149.42,149.42,149.42,NaN,0.0,NaN,NaN,149.42,0.0,NaN,NaN
54081,237.6,1,237.6,NaN,237.6,237.6,237.6,NaN,0.0,NaN,NaN,237.6,0.0,NaN,NaN
54463,178.22,1,178.22,NaN,178.22,178.22,178.22,NaN,0.0,NaN,NaN,178.22,0.0,NaN,NaN
54488,259.51,1,259.51,NaN,259.51,259.51,259.51,NaN,0.0,NaN,NaN,259.51,0.0,NaN,NaN
54763,303.58,1,303.58,NaN,303.58,303.58,303.58,NaN,0.0,NaN,NaN,303.58,0.0,NaN,NaN
54816,303.33,1,303.33,NaN,303.33,303.33,303.33,NaN,0.0,NaN,NaN,303.33,0.0,NaN,NaN
55040,238.85,1,238.85,NaN,238.85,238.85,238.85,NaN,0.0,NaN,NaN,238.85,0.0,NaN,NaN
55366,344.69,1,344.69,NaN,344.69,344.69,344.69,NaN,0.0,NaN,NaN,344.69,0.0,NaN,NaN
55977,553.76,1,553.76,NaN,553.76,553.76,553.76,NaN,0.0,NaN,NaN,553.76,0.0,NaN,NaN
56127,524.95,1,524.95,NaN,524.95,524.95,524.95,NaN,0.0,NaN,NaN,524.95,0.0,NaN,NaN
56520,148.49,1,148.49,NaN,148.49,148.49,148.49,NaN,0.0,NaN,NaN,148.49,0.0,NaN,NaN
56799,3678.03,1,3678.03,NaN,3678.03,3678.03,3678.03,NaN,0.0,NaN,NaN,3678.03,0.0,NaN,NaN
57182,126.7,1,126.7,NaN,126.7,126.7,126.7,NaN,0.0,NaN,NaN,126.7,0.0,NaN,NaN
57414,584.76,1,584.76,NaN,584.76,584.76,584.76,NaN,0.0,NaN,NaN,584.76,0.0,NaN,NaN
57817,246.92,1,246.92,NaN,246.92,246.92,246.92,NaN,0.0,NaN,NaN,246.92,0.0,NaN,NaN
57945,59.4,1,59.4,NaN,59.4,59.4,59.4,NaN,0.0,NaN,NaN,59.4,0.0,NaN,NaN
58501,152.64,1,152.64,NaN,152.64,152.64,152.64,NaN,0.0,NaN,NaN,152.64,0.0,NaN,NaN
59849,330.34,1,330.34,NaN,330.34,330.34,330.34,NaN,0.0,NaN,NaN,330.34,0.0,NaN,NaN
59899,669.25,1,669.25,NaN,669.25,669.25,669.25,NaN,0.0,NaN,NaN,669.25,0.0,NaN,NaN
60084,366.48,1,366.48,NaN,366.48,366.48,366.48,NaN,0.0,NaN,NaN,366.48,0.0,NaN,NaN
60200,155.6,1,155.6,NaN,155.6,155.6,155.6,NaN,0.0,NaN,NaN,155.6,0.0,NaN,NaN
60767,454.9,1,454.9,NaN,454.9,454.9,454.9,NaN,0.0,NaN,NaN,454.9,0.0,NaN,NaN
61024,224.78,1,224.78,NaN,224.78,224.78,224.78,NaN,0.0,NaN,NaN,224.78,0.0,NaN,NaN
61035,364.18,1,364.18,NaN,364.18,364.18,364.18,NaN,0.0,NaN,NaN,364.18,0.0,NaN,NaN
61277,251.75,1,251.75,NaN,251.75,251.75,251.75,NaN,0.0,NaN,NaN,251.75,0.0,NaN,NaN
62077,344.15,1,344.15,NaN,344.15,344.15,344.15,NaN,0.0,NaN,NaN,344.15,0.0,NaN,NaN
62211,45.7,1,45.7,NaN,45.7,45.7,45.7,NaN,0.0,NaN,NaN,45.7,0.0,NaN,NaN
62493,427.97,1,427.97,NaN,427.97,427.97,427.97,NaN,0.0,NaN,NaN,427.97,0.0,NaN,NaN
62721,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
62981,243.22,1,243.22,NaN,243.22,243.22,243.22,NaN,0.0,NaN,NaN,243.22,0.0,NaN,NaN
63164,293.25,1,293.25,NaN,293.25,293.25,293.25,NaN,0.0,NaN,NaN,293.25,0.0,NaN,NaN
63300,206.46,1,206.46,NaN,206.46,206.46,206.46,NaN,0.0,NaN,NaN,206.46,0.0,NaN,NaN
63500,325.6,1,325.6,NaN,325.6,325.6,325.6,NaN,0.0,NaN,NaN,325.6,0.0,NaN,NaN
63683,228.8,1,228.8,NaN,228.8,228.8,228.8,NaN,0.0,NaN,NaN,228.8,0.0,NaN,NaN
64078,310.79,1,310.79,NaN,310.79,310.79,310.79,NaN,0.0,NaN,NaN,310.79,0.0,NaN,NaN
64125,496.46,1,496.46,NaN,496.46,496.46,496.46,NaN,0.0,NaN,NaN,496.46,0.0,NaN,NaN
64455,340.78,1,340.78,NaN,340.78,340.78,340.78,NaN,0.0,NaN,NaN,340.78,0.0,NaN,NaN
64559,912.66,1,912.66,NaN,912.66,912.66,912.66,NaN,0.0,NaN,NaN,912.66,0.0,NaN,NaN
65279,192.05,1,192.05,NaN,192.05,192.05,192.05,NaN,0.0,NaN,NaN,192.05,0.0,NaN,NaN
65457,250.5,1,250.5,NaN,250.5,250.5,250.5,NaN,0.0,NaN,NaN,250.5,0.0,NaN,NaN
65847,68.5,1,68.5,NaN,68.5,68.5,68.5,NaN,0.0,NaN,NaN,68.5,0.0,NaN,NaN
65967,154.15,1,154.15,NaN,154.15,154.15,154.15,NaN,0.0,NaN,NaN,154.15,0.0,NaN,NaN
66274,311.86,1,311.86,NaN,311.86,311.86,311.86,NaN,0.0,NaN,NaN,311.86,0.0,NaN,NaN
66399,209.52,1,209.52,NaN,209.52,209.52,209.52,NaN,0.0,NaN,NaN,209.52,0.0,NaN,NaN
66416,156.91,1,156.91,NaN,156.91,156.91,156.91,NaN,0.0,NaN,NaN,156.91,0.0,NaN,NaN
66742,46.75,1,46.75,NaN,46.75,46.75,46.75,NaN,0.0,NaN,NaN,46.75,0.0,NaN,NaN
66876,326.77,1,326.77,NaN,326.77,326.77,326.77,NaN,0.0,NaN,NaN,326.77,0.0,NaN,NaN
67205,56.18,1,56.18,NaN,56.18,56.18,56.18,NaN,0.0,NaN,NaN,56.18,0.0,NaN,NaN
67296,791.7,1,791.7,NaN,791.7,791.7,791.7,NaN,0.0,NaN,NaN,791.7,0.0,NaN,NaN
67351,875.28,1,875.28,NaN,875.28,875.28,875.28,NaN,0.0,NaN,NaN,875.28,0.0,NaN,NaN
67429,113.06,1,113.06,NaN,113.06,113.06,113.06,NaN,0.0,NaN,NaN,113.06,0.0,NaN,NaN
67750,310.45,1,310.45,NaN,310.45,310.45,310.45,NaN,0.0,NaN,NaN,310.45,0.0,NaN,NaN
68381,160.2,1,160.2,NaN,160.2,160.2,160.2,NaN,0.0,NaN,NaN,160.2,0.0,NaN,NaN
68730,360.54,1,360.54,NaN,360.54,360.54,360.54,NaN,0.0,NaN,NaN,360.54,0.0,NaN,NaN
68739,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
68791,29.7,1,29.7,NaN,29.7,29.7,29.7,NaN,0.0,NaN,NaN,29.7,0.0,NaN,NaN
69047,167.26,1,167.26,NaN,167.26,167.26,167.26,NaN,0.0,NaN,NaN,167.26,0.0,NaN,NaN
69525,354.68,1,354.68,NaN,354.68,354.68,354.68,NaN,0.0,NaN,NaN,354.68,0.0,NaN,NaN
70372,301.7,1,301.7,NaN,301.7,301.7,301.7,NaN,0.0,NaN,NaN,301.7,0.0,NaN,NaN
70422,40.8,1,40.8,NaN,40.8,40.8,40.8,NaN,0.0,NaN,NaN,40.8,0.0,NaN,NaN
70502,205.71,1,205.71,NaN,205.71,205.71,205.71,NaN,0.0,NaN,NaN,205.71,0.0,NaN,NaN
70856,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
71455,316.84,1,316.84,NaN,316.84,316.84,316.84,NaN,0.0,NaN,NaN,316.84,0.0,NaN,NaN
71523,183.83,1,183.83,NaN,183.83,183.83,183.83,NaN,0.0,NaN,NaN,183.83,0.0,NaN,NaN
71585,775.94,1,775.94,NaN,775.94,775.94,775.94,NaN,0.0,NaN,NaN,775.94,0.0,NaN,NaN
71680,262.4,1,262.4,NaN,262.4,262.4,262.4,NaN,0.0,NaN,NaN,262.4,0.0,NaN,NaN
72168,114.84,1,114.84,NaN,114.84,114.84,114.84,NaN,0.0,NaN,NaN,114.84,0.0,NaN,NaN
72398,398.7,1,398.7,NaN,398.7,398.7,398.7,NaN,0.0,NaN,NaN,398.7,0.0,NaN,NaN
72569,15.12,1,15.12,NaN,15.12,15.12,15.12,NaN,0.0,NaN,NaN,15.12,0.0,NaN,NaN
73123,699.72,1,699.72,NaN,699.72,699.72,699.72,NaN,0.0,NaN,NaN,699.72,0.0,NaN,NaN
73249,165.14,1,165.14,NaN,165.14,165.14,165.14,NaN,0.0,NaN,NaN,165.14,0.0,NaN,NaN
73270,1636.52,1,1636.52,NaN,1636.52,1636.52,1636.52,NaN,0.0,NaN,NaN,1636.52,0.0,NaN,NaN
73337,492.88,1,492.88,NaN,492.88,492.88,492.88,NaN,0.0,NaN,NaN,492.88,0.0,NaN,NaN
74074,365.52,1,365.52,NaN,365.52,365.52,365.52,NaN,0.0,NaN,NaN,365.52,0.0,NaN,NaN
74323,341.36,1,341.36,NaN,341.36,341.36,341.36,NaN,0.0,NaN,NaN,341.36,0.0,NaN,NaN
74521,162.64,1,162.64,NaN,162.64,162.64,162.64,NaN,0.0,NaN,NaN,162.64,0.0,NaN,NaN
74597,306.88,1,306.88,NaN,306.88,306.88,306.88,NaN,0.0,NaN,NaN,306.88,0.0,NaN,NaN
74638,254.48,1,254.48,NaN,254.48,254.48,254.48,NaN,0.0,NaN,NaN,254.48,0.0,NaN,NaN
74667,444.71,1,444.71,NaN,444.71,444.71,444.71,NaN,0.0,NaN,NaN,444.71,0.0,NaN,NaN
74723,245.8,1,245.8,NaN,245.8,245.8,245.8,NaN,0.0,NaN,NaN,245.8,0.0,NaN,NaN
75057,157.0,1,157.0,NaN,157.0,157.0,157.0,NaN,0.0,NaN,NaN,157.0,0.0,NaN,NaN
75170,712.4,1,712.4,NaN,712.4,712.4,712.4,NaN,0.0,NaN,NaN,712.4,0.0,NaN,NaN
75173,1482.2,1,1482.2,NaN,1482.2,1482.2,1482.2,NaN,0.0,NaN,NaN,1482.2,0.0,NaN,NaN
75679,879.01,1,879.01,NaN,879.01,879.01,879.01,NaN,0.0,NaN,NaN,879.01,0.0,NaN,NaN
75768,464.07,1,464.07,NaN,464.07,464.07,464.07,NaN,0.0,NaN,NaN,464.07,0.0,NaN,NaN
76171,223.36,1,223.36,NaN,223.36,223.36,223.36,NaN,0.0,NaN,NaN,223.36,0.0,NaN,NaN
76551,603.76,1,603.76,NaN,603.76,603.76,603.76,NaN,0.0,NaN,NaN,603.76,0.0,NaN,NaN
77222,136.63,1,136.63,NaN,136.63,136.63,136.63,NaN,0.0,NaN,NaN,136.63,0.0,NaN,NaN
77263,907.0,1,907.0,NaN,907.0,907.0,907.0,NaN,0.0,NaN,NaN,907.0,0.0,NaN,NaN
77334,109.25,1,109.25,NaN,109.25,109.25,109.25,NaN,0.0,NaN,NaN,109.25,0.0,NaN,NaN
77570,128.37,1,128.37,NaN,128.37,128.37,128.37,NaN,0.0,NaN,NaN,128.37,0.0,NaN,NaN
77593,449.3,1,449.3,NaN,449.3,449.3,449.3,NaN,0.0,NaN,NaN,449.3,0.0,NaN,NaN
77641,12.48,1,12.48,NaN,12.48,12.48,12.48,NaN,0.0,NaN,NaN,12.48,0.0,NaN,NaN
77929,1212.67,1,1212.67,NaN,1212.67,1212.67,1212.67,NaN,0.0,NaN,NaN,1212.67,0.0,NaN,NaN
78435,426.84,1,426.84,NaN,426.84,426.84,426.84,NaN,0.0,NaN,NaN,426.84,0.0,NaN,NaN
78669,1193.34,1,1193.34,NaN,1193.34,1193.34,1193.34,NaN,0.0,NaN,NaN,1193.34,0.0,NaN,NaN
78943,684.96,1,684.96,NaN,684.96,684.96,684.96,NaN,0.0,NaN,NaN,684.96,0.0,NaN,NaN
80225,136.32,1,136.32,NaN,136.32,136.32,136.32,NaN,0.0,NaN,NaN,136.32,0.0,NaN,NaN
80509,293.92,1,293.92,NaN,293.92,293.92,293.92,NaN,0.0,NaN,NaN,293.92,0.0,NaN,NaN
80621,655.82,1,655.82,NaN,655.82,655.82,655.82,NaN,0.0,NaN,NaN,655.82,0.0,NaN,NaN
80821,579.86,1,579.86,NaN,579.86,579.86,579.86,NaN,0.0,NaN,NaN,579.86,0.0,NaN,NaN
80910,188.7,1,188.7,NaN,188.7,188.7,188.7,NaN,0.0,NaN,NaN,188.7,0.0,NaN,NaN
81044,262.42,1,262.42,NaN,262.42,262.42,262.42,NaN,0.0,NaN,NaN,262.42,0.0,NaN,NaN
81112,265.83,1,265.83,NaN,265.83,265.83,265.83,NaN,0.0,NaN,NaN,265.83,0.0,NaN,NaN
81188,135.06,1,135.06,NaN,135.06,135.06,135.06,NaN,0.0,NaN,NaN,135.06,0.0,NaN,NaN
81224,149.47,1,149.47,NaN,149.47,149.47,149.47,NaN,0.0,NaN,NaN,149.47,0.0,NaN,NaN
81283,172.6,1,172.6,NaN,172.6,172.6,172.6,NaN,0.0,NaN,NaN,172.6,0.0,NaN,NaN
81311,309.65,1,309.65,NaN,309.65,309.65,309.65,NaN,0.0,NaN,NaN,309.65,0.0,NaN,NaN
81415,388.68,1,388.68,NaN,388.68,388.68,388.68,NaN,0.0,NaN,NaN,388.68,0.0,NaN,NaN
81851,188.76,1,188.76,NaN,188.76,188.76,188.76,NaN,0.0,NaN,NaN,188.76,0.0,NaN,NaN
81981,348.1,1,348.1,NaN,348.1,348.1,348.1,NaN,0.0,NaN,NaN,348.1,0.0,NaN,NaN
82330,265.24,1,265.24,NaN,265.24,265.24,265.24,NaN,0.0,NaN,NaN,265.24,0.0,NaN,NaN
82359,309.12,1,309.12,NaN,309.12,309.12,309.12,NaN,0.0,NaN,NaN,309.12,0.0,NaN,NaN
82813,1371.6,1,1371.6,NaN,1371.6,1371.6,1371.6,NaN,0.0,NaN,NaN,1371.6,0.0,NaN,NaN
82875,98.1,1,98.1,NaN,98.1,98.1,98.1,NaN,0.0,NaN,NaN,98.1,0.0,NaN,NaN
82921,154.45,1,154.45,NaN,154.45,154.45,154.45,NaN,0.0,NaN,NaN,154.45,0.0,NaN,NaN
83014,525.9,1,525.9,NaN,525.9,525.9,525.9,NaN,0.0,NaN,NaN,525.9,0.0,NaN,NaN
83036,300.84,1,300.84,NaN,300.84,300.84,300.84,NaN,0.0,NaN,NaN,300.84,0.0,NaN,NaN
83211,3404.0,1,3404.0,NaN,3404.0,3404.0,3404.0,NaN,0.0,NaN,NaN,3404.0,0.0,NaN,NaN
83474,178.04,1,178.04,NaN,178.04,178.04,178.04,NaN,0.0,NaN,NaN,178.04,0.0,NaN,NaN
83478,513.99,1,513.99,NaN,513.99,513.99,513.99,NaN,0.0,NaN,NaN,513.99,0.0,NaN,NaN
83531,81.6,1,81.6,NaN,81.6,81.6,81.6,NaN,0.0,NaN,NaN,81.6,0.0,NaN,NaN
83596,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
83598,534.96,1,534.96,NaN,534.96,534.96,534.96,NaN,0.0,NaN,NaN,534.96,0.0,NaN,NaN
84274,848.55,1,848.55,NaN,848.55,848.55,848.55,NaN,0.0,NaN,NaN,848.55,0.0,NaN,NaN
84711,42.5,1,42.5,NaN,42.5,42.5,42.5,NaN,0.0,NaN,NaN,42.5,0.0,NaN,NaN
84977,40.8,1,40.8,NaN,40.8,40.8,40.8,NaN,0.0,NaN,NaN,40.8,0.0,NaN,NaN
85030,18.6,1,18.6,NaN,18.6,18.6,18.6,NaN,0.0,NaN,NaN,18.6,0.0,NaN,NaN
85476,6.35,1,6.35,NaN,6.35,6.35,6.35,NaN,0.0,NaN,NaN,6.35,0.0,NaN,NaN
85747,92.55,1,92.55,NaN,92.55,92.55,92.55,NaN,0.0,NaN,NaN,92.55,0.0,NaN,NaN
86234,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
86388,29.85,1,29.85,NaN,29.85,29.85,29.85,NaN,0.0,NaN,NaN,29.85,0.0,NaN,NaN
86448,35.8,1,35.8,NaN,35.8,35.8,35.8,NaN,0.0,NaN,NaN,35.8,0.0,NaN,NaN
86450,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
86513,34.0,1,34.0,NaN,34.0,34.0,34.0,NaN,0.0,NaN,NaN,34.0,0.0,NaN,NaN
86537,134.92,1,134.92,NaN,134.92,134.92,134.92,NaN,0.0,NaN,NaN,134.92,0.0,NaN,NaN
86585,7.1,1,7.1,NaN,7.1,7.1,7.1,NaN,0.0,NaN,NaN,7.1,0.0,NaN,NaN
87456,15.1,1,15.1,NaN,15.1,15.1,15.1,NaN,0.0,NaN,NaN,15.1,0.0,NaN,NaN
87554,40.2,1,40.2,NaN,40.2,40.2,40.2,NaN,0.0,NaN,NaN,40.2,0.0,NaN,NaN
88247,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
88296,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
88363,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
88462,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
88836,115.47,1,115.47,NaN,115.47,115.47,115.47,NaN,0.0,NaN,NaN,115.47,0.0,NaN,NaN
89084,18.12,1,18.12,NaN,18.12,18.12,18.12,NaN,0.0,NaN,NaN,18.12,0.0,NaN,NaN
89177,159.85,1,159.85,NaN,159.85,159.85,159.85,NaN,0.0,NaN,NaN,159.85,0.0,NaN,NaN
89383,361.59,1,361.59,NaN,361.59,361.59,361.59,NaN,0.0,NaN,NaN,361.59,0.0,NaN,NaN
89419,84.0,1,84.0,NaN,84.0,84.0,84.0,NaN,0.0,NaN,NaN,84.0,0.0,NaN,NaN
89481,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
89923,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
90250,18.55,1,18.55,NaN,18.55,18.55,18.55,NaN,0.0,NaN,NaN,18.55,0.0,NaN,NaN
90474,12.6,1,12.6,NaN,12.6,12.6,12.6,NaN,0.0,NaN,NaN,12.6,0.0,NaN,NaN
90672,66.28,1,66.28,NaN,66.28,66.28,66.28,NaN,0.0,NaN,NaN,66.28,0.0,NaN,NaN
90886,2.55,1,2.55,NaN,2.55,2.55,2.55,NaN,0.0,NaN,NaN,2.55,0.0,NaN,NaN
91062,25.68,1,25.68,NaN,25.68,25.68,25.68,NaN,0.0,NaN,NaN,25.68,0.0,NaN,NaN
