counterparty_country,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
ITA,12,297.9723684210526,38,27.45,7.079643986879798,55.3,1715.85,1.65,2.3245705378962507,326.72053492915103,331.1062417023258,331.1062417023258,11322.949999999999,106746.30794439059,109631.34329423899,109631.34329423899
AUS,17,358.966511627907,43,251.25,1.513165128994113,5.9,1305.6,5.9,1.1520632087615883,279.65719263082946,282.9668604093463,282.9668604093463,15435.56,78208.14539015685,80070.24408992247,80070.24408992247
FIN,19,499.7318461538462,65,201.4,28.88073950525121,1.65,6549.12,1.65,4.935642083136957,900.6773598266386,907.6866278724248,907.6866278724248,32482.570000000003,811219.7065042842,823895.0144184136,823895.0144184136
DNK,18,791.3781578947368,38,165.0,29.92004197650369,8.85,13464.26,4.95,5.5326769484249505,2131.178049490661,2159.7857463056757,2159.7857463056757,30072.37,4541919.878630818,4664674.469945164,4664674.469945164
GRC,18,507.6707843137254,51,322.2,25.98799941651259,3.75,5867.08,3.75,4.848374515626467,869.2663575543778,877.9159870872454,877.9159870872454,25891.209999999995,755624.0003758554,770736.4803833724,770736.4803833724
GRC,28,399.4026530612246,49,591.47,13.642095429650805,11.65,3862.14,2.1,3.6893405042281886,715.4345950504505,722.8486230699099,722.8486230699099,19570.730000000007,511846.6597950021,522510.1318740646,522510.1318740646
RUS,3,299.2580769230768,52,734.4,2.0746007720371953,3.75,1341.96,3.75,1.4320354852921784,281.30853541316833,284.0530739211818,284.0530739211818,15561.419999999996,79134.49209630176,80686.14880407238,80686.14880407238
CAN,27,2073.7011627906977,43,271.2,37.97943363270327,36.85,77183.6,2.95,6.321070296598254,11592.849860134864,11730.048125204776,11730.048125204776,89169.15000000001,1.3439416787962893E8,1.375940290196201E8,1.375940290196201E8
SWE,31,336.65409090909094,22,922.4,-0.6807369993364016,22.65,922.4,9.85,0.7156309816971024,286.82205588544855,293.57173361498144,293.57173361498144,7406.390000000001,82266.89174235536,86184.36277770561,86184.36277770561
ESP,24,453.161971830986,71,289.35,5.308258250452379,91.27,2646.3,1.25,2.331971542637081,542.5713243660053,546.4330907115965,546.4330907115965,32174.500000000004,294383.64202428097,298589.12262462784,298589.12262462784
NLD,11,262.5590909090909,44,156.1,2.313941240484197,53.64,1212.26,1.45,1.4157182851842525,261.05504771127715,264.0731254064772,264.0731254064772,11552.6,68149.73793553718,69734.61556194503,69734.61556194503
BRA,11,330.88903225806456,62,330.0,4.527566179912164,19.9,1551.3,1.45,1.8603126404657746,291.88985262180597,294.2726664652297,294.2726664652297,20515.120000000003,85199.6860635796,86596.40222855631,86596.40222855631
AUT,2,660.3559999999998,65,248.16,32.40797908815054,12.45,13355.4,1.46,5.483392373552609,1852.6910995503895,1867.109146569236,1867.109146569236,42923.139999999985,3432464.310353231,3486096.5652025,3486096.5652025
IND,23,261.7285106382978,47,350.4,0.12460610997037724,12.75,849.92,2.25,0.8855889753213134,226.15664807383965,228.6016558669794,228.6016558669794,12301.239999999996,51146.829467994554,52258.717065124874,52258.717065124874
GBR,20,347.3824242424243,33,384.72,9.976497822014949,9.9,2198.13,2.1,2.8738179249186424,410.3031377440439,416.6648060719064,416.6648060719064,11463.62,168348.6648426079,173609.56061893937,173609.56061893937
GBR,24,541.7858928571429,56,98.7,11.608774108008223,4.95,5496.0,1.95,3.5039727428066305,1052.0602977266913,1061.5813994650139,1061.5813994650139,30340.010000000002,1106830.8700527744,1126955.0676900975,1126955.0676900975
DEU,11,305.9535849056604,53,316.46,1.1118337531200169,16.5,1136.3,1.87,1.2912687954976618,279.2547530589522,281.9271082355422,281.9271082355422,16215.540000000003,77983.21710601635,79482.89435805513,79482.89435805513
CHE,25,411.9948979591837,49,125.86,30.22375720700603,19.9,5401.98,1.25,5.301067391326738,786.9340432183691,795.0890179515605,795.0890179515605,20187.75,619265.18837601,632166.546467177,632166.546467177
GBR,21,502.9238095238096,42,259.86,11.478354640904774,15.0,5028.76,1.65,3.5101269207707606,1074.349714695564,1087.3726109587192,1087.3726109587192,21122.800000000003,1154227.3094664398,1182379.1950631822,1182379.1950631822
ITA,2,323.01666666666665,39,22.2,4.438175033711982,2.55,1635.66,2.55,1.9983968770869858,342.38498251674457,346.86079317010814,346.86079317010814,12597.65,117227.47625299149,120312.40983859653,120312.40983859653
ESP,23,405.80708333333337,48,307.68,5.876568010106407,62.5,2756.84,3.75,2.516898308085634,580.6565040716066,586.8011884604069,586.8011884604069,19478.74,337161.97572065966,344335.63477854605,344335.63477854605
FIN,30,279.34387096774185,31,473.39,2.1448768856666955,16.4,1160.67,2.12,1.3883661447450075,260.54617147232574,264.85301153252806,264.85301153252806,8659.659999999998,67884.30746888656,70147.11771784945,70147.11771784945
GBR,16,242.53127659574466,47,270.72,8.954501257616391,16.85,1239.38,4.95,2.426700102227955,208.29398697786806,210.54587930896926,210.54587930896926,11398.97,43386.38501113626,44329.56729398705,44329.56729398705
NOR,26,304.6372727272728,44,686.16,0.7943526852923495,14.63,1023.84,1.45,1.0909724322975989,270.04891696071087,273.17097347728685,273.17097347728685,13404.04,72926.41755165292,74622.38075052857,74622.38075052857
FRA,17,1184.0125490196076,51,338.98,45.46418981362849,69.85,38970.0,2.95,6.869056701100299,5359.01391435828,5412.338749281254,5412.338749281254,60384.639999999985,2.871903013428566E7,2.9293410736971375E7,2.9293410736971375E7
CHN,16,292.99647058823524,34,343.26,17.775649459211678,6.9,2449.79,2.95,3.991337463978749,418.8831179168939,425.18246565005074,425.18246565005074,9961.879999999997,175463.06647577847,180780.1290962566,180780.1290962566
ZAF,31,235.2132,25,402.66,-0.46034689202817836,4.15,789.77,1.65,0.5688719526589406,218.3037757569942,222.80535813649848,222.80535813649848,5880.33,47656.538509760016,49642.22761433335,49642.22761433335
FIN,22,323.4848684210528,76,442.35,39.776158245832974,7.5,4146.34,3.12,5.715108166416516,506.7761724305945,510.1434930121613,510.1434930121613,24584.850000000013,256822.08894340365,260246.38346264904,260246.38346264904
BRA,16,275.8217391304347,46,722.36,0.556718181103685,20.8,997.5,2.5,1.03656590051875,247.08916902436115,249.81951897145748,249.81951897145748,12687.799999999996,61053.05744914931,62409.79205913041,62409.79205913041
NLD,23,383.59046511627906,43,377.5,2.7857886937462863,30.6,1527.0,1.39,1.4694402225291083,324.2302457804537,328.0674236738067,328.0674236738067,16494.39,105125.2522788534,107628.23447596896,107628.23447596896
CHE,20,319.03173913043486,46,1867.98,5.561843478994245,16.45,1867.98,4.0,2.323850750558365,382.8450104001353,387.0754704321129,387.0754704321129,14675.460000000005,146570.30198827974,149827.41981024152,149827.41981024152
CAN,23,312.0992452830189,53,208.97,5.8207654633780095,15.0,1687.17,4.95,2.1176557320465266,308.09963897297814,311.0480280553339,311.0480280553339,16541.260000000002,94925.38753527947,96750.87575711177,96750.87575711177
CAN,14,339.564909090909,55,308.28,11.073433646428132,125.0,2209.04,6.3,3.033680828529697,375.96245165936324,379.4276166312774,379.4276166312774,18676.069999999996,141347.76505771902,143965.3162624916,143965.3162624916
FRA,13,497.0685964912281,57,347.71,25.621107688418164,8322.12,8322.12,3.75,5.0583849893660995,1283.2355056166516,1294.6422677705202,1294.6422677705202,28332.910000000003,1646693.3628752234,1676098.6014979952,1676098.6014979952
GRC,9,312.51187500000003,48,79.6,10.7587337843324,10.27,1838.91,5.1,2.756729951000889,305.3170904476214,308.5480491058854,308.5480491058854,15000.570000000002,93218.52571940103,95201.89860704787,95201.89860704787
AUT,12,575.8093220338984,59,236.97,43.57967968414731,32.65,10303.95,3.3,6.458863427650742,1344.0175958100397,1355.5544391373778,1355.5544391373778,33972.75000000001,1806383.297846999,1837527.8374650506,1837527.8374650506
NLD,13,238.94264150943397,53,806.28,5.499545683343516,41.66,1429.9,2.95,2.042534180269048,268.75805859722044,271.3299646481479,271.3299646481479,12663.960000000001,72230.89406094697,73619.94971596518,73619.94971596518
AUT,10,316.8396000000001,50,308.28,5.679027597520941,29.7,1642.5,1.25,2.227464409542648,337.0403848322038,340.46220235510697,340.46220235510697,15841.980000000003,113596.22100784002,115914.51123248982,115914.51123248982
BRA,7,324.16999999999996,59,198.35,19.684479038123428,39.6,2862.06,2.08,4.040536191678833,429.256660159776,432.9413342674056,432.9413342674056,19126.03,184261.2802915254,187438.1989172414,187438.1989172414
BRA,31,267.70526315789465,19,228.27,8.4271124700623,21.57,1798.33,1.65,2.899181402820888,399.57636137827166,410.5256862226016,410.5256862226016,5086.399999999999,159661.26857229913,168531.33904853798,168531.33904853798
USA,3,369.0959183673468,49,406.56,2.4577122223326118,434.51,1713.74,5.75,1.5728298147576871,360.9292498363382,364.6695492149843,364.6695492149843,18085.699999999993,130269.92338742186,132983.88012465983,132983.88012465983
CHE,14,497.9335087719297,57,682.8,30.541895457495926,13.01,6936.52,5.1,5.191078232819051,975.9035774190335,984.5784464855491,984.5784464855491,28382.209999999995,952387.7924192675,969394.7172838972,969394.7172838972
NOR,25,301.34250000000003,56,164.8,4.396827789776259,16.6,1498.66,6.25,1.657756050655723,274.7532273517066,277.23973257978207,277.23973257978207,16875.18,75489.33594017857,76861.86932090909,76861.86932090909
RUS,1,371.53365384615404,52,270.72,4.258491741168583,12.75,2027.94,4.95,1.9314666910364995,401.20270550428387,405.1169709323075,405.1169709323075,19319.75000000001,160963.61090395713,164119.76013736808,164119.76013736808
TUR,19,495.31317073170726,41,1019.42,10.04423499546333,269.96,3840.88,5.41,3.028033544632374,714.0269713374021,722.8972117059207,722.8972117059207,20307.839999999997,509834.5157972631,522580.3786921947,522580.3786921947
GRC,10,341.06775,40,138.1,13.407124646986787,17.85,2157.5,2.1,3.2611411071543226,361.30697744084256,365.90979965635154,365.90979965635154,13642.71,130542.73194743751,133889.9814845513,133889.9814845513
IND,31,272.2261111111111,18,25.2,-0.7738704551715809,13.95,651.6,13.95,0.428797428726449,194.77018566445284,200.4168676163845,200.4168676163845,4900.07,37935.42522376543,40166.9208251634,40166.9208251634
RUS,4,319.4413157894737,38,314.1,25.91077416850517,19.03,3648.6,16.45,5.006103298118464,578.4445173783831,586.209220745811,586.209220745811,12138.77,334598.0596851106,343641.25048741087,343641.25048741087
RUS,2,365.24854166666677,48,507.88,3.0962037198718395,0.65,1374.26,0.65,1.5297707773748639,295.51570558227513,298.642942993729,298.642942993729,17531.930000000004,87329.53224578993,89187.60739995567,89187.60739995567
ESP,9,450.3114285714286,49,259.65,14.700876852011053,4.5,3978.99,4.5,3.650264459700417,675.8583327374253,682.8622330950072,682.8622330950072,22065.260000000002,456784.48593061225,466300.8293875,466300.8293875
AUS,6,246.25739999999993,50,449.95,8.366963017029438,39.9,1415.92,5.0,2.4534633005248865,244.3719678507337,246.8529651416497,246.8529651416497,12312.869999999997,59717.658671240024,60936.38639922452,60936.38639922452
FIN,15,620.0017647058825,68,48.8,26.33872727691934,43.25,10389.06,13.9,5.083809217260336,1555.7400739046248,1567.3070738642439,1567.3070738642439,42160.12000000001,2420327.177552767,2456451.463784898,2456451.463784898
SWE,19,325.9971111111111,45,508.2,13.114116551198755,29.9,2145.38,1.25,3.0982470399267954,353.1455435408543,357.1360153271263,357.1360153271263,14669.87,124711.77492276544,127546.13344373739,127546.13344373739
RUS,10,348.30325000000005,40,303.4,5.552502716194418,19.8,1746.72,7.9,2.161680673032763,336.08317560082884,340.3646625454522,340.3646625454522,13932.130000000001,112951.90092193754,115848.10350967954,115848.10350967954
NLD,1,371.055294117647,51,131.8,8.206075982142455,35.0,2377.9,5.95,2.527603702737565,422.6497551714447,426.8553289551529,426.8553289551529,18923.819999999996,178632.8155464822,182205.47185741182,182205.47185741182
NLD,24,284.45106060606065,66,155.64,7.5753387378497266,6.29,1724.8,1.65,2.4735352469577103,312.7791536596175,315.1759638342648,315.1759638342648,18773.770000000004,97830.79896402662,99335.8881788578,99335.8881788578
GBR,6,279.059756097561,41,171.05,1.478181477590871,9.9,1079.4,4.24,1.3880396722922559,270.61787184765745,273.9797134414134,273.9797134414134,11441.45,73234.03256335514,75064.88337743902,75064.88337743902
CAN,25,306.89176470588234,51,34.8,0.7734668448081541,52.5,1048.85,1.45,1.052930237062169,254.99340980108457,257.5307201535839,257.5307201535839,15651.48,65021.63904198385,66322.07182282353,66322.07182282353
ZAF,4,430.7849999999999,54,1914.24,6.519869222063303,0.85,2496.0,0.85,2.3722672099342095,469.5625780476737,473.9717130710537,473.9717130710537,23262.389999999996,220489.01470277764,224649.1847915093,224649.1847915093
NOR,10,341.266590909091,44,226.14,4.462255771320557,577.16,1571.32,3.75,1.8572999852590728,300.7776229507832,304.2549364254762,304.2549364254762,15015.730000000003,90467.17846792353,92571.06633927058,92571.06633927058
MEX,2,295.46916666666664,72,362.45,15.808371694945038,16.95,2327.0,5.9,3.302776035332732,339.1868119805482,341.5670995129922,341.5670995129922,21273.78,115047.69342152777,116668.0834697183,116668.0834697183
PRT,7,283.0823214285714,56,39.75,-0.2283473898841759,10.45,925.64,4.98,0.8319074629026464,246.08572564824894,248.31279118366427,248.31279118366427,15852.609999999999,60558.18436782524,61659.242265422065,61659.242265422065
DNK,22,354.87859375000005,64,129.75,0.6136899403497149,4.95,1301.0,3.8,1.1892163687584105,343.84604709478623,346.56423996396484,346.56423996396484,22712.230000000003,118230.10410270996,120106.77242180059,120106.77242180059
FIN,20,356.9281034482759,58,151.5,23.603069999944207,18.75,3875.88,5.44,4.4516357008326235,565.6791233079078,570.619646135663,570.619646135663,20701.83,319992.87054640317,325606.7805559892,325606.7805559892
FRA,27,373.62283333333323,60,17.85,4.188310559252241,165.0,2037.69,0.55,1.9704350893570286,410.6728188111621,414.1384736611807,414.1384736611807,22417.369999999995,168652.16411030557,171510.67536641244,171510.67536641244
CHN,12,236.1691428571429,35,344.2,4.380154700707105,224.69,1083.58,7.9,1.7650370898399739,218.26617442761327,221.45271049264178,221.45271049264178,8265.920000000002,47640.1228992653,49041.30298453781,49041.30298453781
USA,28,397.87489361702126,47,377.5,4.112834952490966,27.45,2016.78,2.95,2.064817259632167,431.1328226145941,435.79385345383275,435.79385345383275,18700.12,185875.51073562703,189916.28270814064,189916.28270814064
DNK,4,555.9060000000001,45,478.89,15.372464052813378,39.95,5513.32,6.75,3.9564350863363544,995.8727089395845,1007.1258650969463,1007.1258650969463,25015.770000000004,991762.4524106665,1014302.5081472725,1014302.5081472725
DNK,12,2358.835999999999,40,855.86,34.868301270617025,4.95,77183.6,1.65,6.065304206609505,11993.991860330905,12146.78772543817,12146.78772543817,94353.43999999996,1.43855840745684E8,1.475444520468554E8,1.475444520468554E8
CHE,8,320.95166666666677,48,369.14,15.211492437714405,11.17,2608.11,4.25,3.684504720069308,437.72040972393427,442.35250072684204,442.35250072684204,15405.680000000004,191599.1570888889,195675.73489929078,195675.73489929078
CHN,22,265.6384375,64,203.3,3.735342340774883,14.29,1209.8,1.9,1.7047233338352974,240.66558153391728,242.56810585580334,242.56810585580334,17000.86,57919.92213505859,58839.28597847222,58839.28597847222
RUS,13,311.9854166666666,48,5.04,-0.14479255122140877,6.25,971.13,5.04,0.8961131186509078,266.72053293161815,269.54305103549757,269.54305103549757,14975.299999999997,71139.84268732641,72653.45636152483,72653.45636152483
BRA,4,391.0511320754717,53,1132.8,17.656972058479468,23.14,3877.56,6.2,4.133309559073267,650.4741403258708,656.698915077586,656.698915077586,20725.71,423116.6072326807,431253.46506407845,431253.46506407845
SWE,4,357.55857142857144,42,324.0,4.537381984241628,98.75,1943.13,1.39,2.0298242194315073,428.3760569349109,433.5686835766591,433.5686835766591,15017.460000000001,183506.046155102,187981.80337839716,187981.80337839716
IND,16,276.3518918918918,37,304.95,5.816585999756143,7.5,1301.0,7.5,2.0780369660299587,248.69619340741764,252.1266477810732,252.1266477810732,10225.019999999997,61849.79661533968,63567.846521321335,63567.846521321335
TUR,13,301.6188461538461,52,155.64,9.771947403602935,24.75,1978.22,5.64,2.8151728585810454,341.00567938341663,344.33264284417515,344.33264284417515,15684.179999999997,116284.87337174555,118564.96892805428,118564.96892805428
CAN,2,233.80370370370363,54,210.19,-1.072771182633499,4.95,527.8,2.95,0.21102555611751483,158.78872352788756,160.27973016886722,160.27973016886722,12625.399999999996,25213.85871961591,25689.591903004886,25689.591903004886
CHN,3,348.4562790697674,43,322.8,22.638491545868945,64.0,3449.3,2.28,4.4794727121157045,539.089204664826,545.4691806405584,545.4691806405584,14983.619999999999,290617.1705861546,297536.62702868215,297536.62702868215
ZAF,28,288.5511363636363,44,623.42,2.1439329979229917,33.6,1177.64,2.46,1.4475656447156635,259.72696465550746,262.7296882792841,262.7296882792841,12696.249999999998,67458.09616916321,69026.8891033298,69026.8891033298
ZAF,15,680.1419178082191,73,372.09,50.7256447895482,41.6,19150.66,2.1,6.9623611613328915,2339.889789970305,2356.082992112979,2356.082992112979,49650.35999999999,5475084.229207279,5551127.065724047,5551127.065724047
FRA,30,588.3873684210527,19,583.45,5.035570769160497,39.9,3825.36,3.3,2.524065026405038,968.4631958272973,995.0013476196464,995.0013476196464,11179.36,937920.9616720221,990027.6817649123,990027.6817649123
ZAF,21,351.14166666666665,54,434.8,3.999514068876591,33.2,1757.55,5.8,1.8818027744642836,343.00879481085116,346.2296053294746,346.2296053294746,18961.649999999998,117655.03331759258,119874.93960660376,119874.93960660376
DNK,11,314.36413793103446,58,532.8,5.386512147929729,3.73,1578.87,3.73,2.0453042984412932,294.21616820732623,296.78579051691906,296.78579051691906,18233.12,86563.15363460168,88081.80545275258,88081.80545275258
USA,19,355.0015254237289,59,525.8,32.15312069868207,22.88,4345.1,11.5,5.324031892375925,592.7126819821041,597.8004378057417,597.8004378057417,20945.090000000004,351308.3233824189,357365.3634407365,357365.3634407365
SWE,26,349.429411764706,34,1.9,23.62265093180884,24.85,4186.08,1.9,4.8326597823759165,699.6424883969256,710.1640184724771,710.1640184724771,11880.600000000004,489499.6115702422,504332.9331329768,504332.9331329768
DEU,17,270.4554054054055,37,19.9,3.894943249380516,2.89,1285.62,2.89,1.827320913577739,274.81559402029495,278.6063330080496,278.6063330080496,10006.850000000002,75523.61071672756,77621.48879219222,77621.48879219222
CHN,15,619.2528571428574,56,232.26,36.3348160239046,15.9,12341.21,8.5,5.908110407736526,1717.1873738821891,1732.7278478700619,1732.7278478700619,34678.16000000001,2948732.477020409,3002345.7947844164,3002345.7947844164
NLD,17,338.70441860465115,43,202.5,1.832306149889816,269.96,993.88,2.95,1.0073255718974718,212.364557452206,214.87783496345665,214.87783496345665,14564.289999999999,45098.70526187129,46172.48395858252,46172.48395858252
TUR,5,351.11719298245623,57,312.8,25.786882095351075,63.13,4287.63,0.83,4.8222563926518305,625.7057003622429,631.2676381913572,631.2676381913572,20013.680000000004,391507.62346580485,398498.8310276942,398498.8310276942
TUR,25,361.7717948717949,39,0.95,10.225379720211816,16.95,2608.11,0.95,3.0645451979130294,490.4759513008469,496.8876737774412,496.8876737774412,14109.1,240566.65880447073,246897.3603519568,246897.3603519568
CHE,28,299.8180952380951,63,156.1,3.6745254377150998,169.92,1393.48,1.25,1.4719104367223772,256.80518965023384,258.8679150732626,258.8679150732626,18888.539999999994,65948.90543129256,67012.59745437792,67012.59745437792
ESP,19,335.30700000000013,40,157.6,15.674768006406783,2.5,2732.92,2.5,3.693985000289437,463.29605853708705,469.1981570952069,469.1981570952069,13412.280000000004,214643.23785599996,220146.91062153844,220146.91062153844
GBR,18,634.8294871794869,39,34.9,13.566716356375856,4.5,6155.72,2.55,3.7709500431829053,1179.2613211014304,1194.6771560638392,1194.6771560638392,24758.34999999999,1390657.263445891,1427253.507220783,1427253.507220783
USA,8,359.53875000000005,56,243.4,4.535927254437983,30.55,2053.07,1.06,2.172815364400669,431.33636398184694,435.23994005422924,435.23994005422924,20134.170000000002,186051.05889308034,189433.80541840906,189433.80541840906
IND,9,286.84371428571427,35,146.61,2.398580938912546,27.25,1094.33,2.75,1.265594191639781,230.1218088390297,233.48142901443327,233.48142901443327,10039.529999999999,52956.046903346934,54513.57769462184,54513.57769462184
SWE,23,353.2276190476191,42,322.4,0.9440060527294643,48.85,1414.99,4.25,1.2064153737628043,332.2478819797733,336.2752760782598,336.2752760782598,14835.560000000001,110388.65508004536,113081.06130150988,113081.06130150988
ZAF,19,286.4817499999999,40,308.65,0.7097828653678477,122.1,1072.12,12.75,0.965562952514225,247.95955453347125,251.11840232057557,251.11840232057557,11459.269999999997,61483.9406844375,63060.45198403846,63060.45198403846
ESP,1,317.84982456140364,57,279.6,1.6755268281732372,3.77,1241.98,2.84,1.3345453930040054,276.1348353612221,278.58941550304064,278.58941550304064,18117.440000000006,76250.44729996922,77612.06243032581,77612.06243032581
FIN,26,308.02975609756095,41,144.5,2.222458721928401,3.75,1395.09,3.75,1.6931277882751976,354.3479192757627,358.7499255643672,358.7499255643672,12629.22,125562.44789506243,128701.509092439,128701.509092439
ITA,30,581.4063157894738,19,244.46,12.497236766786571,929.9,4563.84,81.54,3.7039339109180407,961.6418223084636,987.9930525464828,987.9930525464828,11046.720000000001,924754.9944127426,976130.2718801171,976130.2718801171
TUR,2,325.16075471698133,53,322.8,13.286008199972503,80.55,2482.44,1.67,3.4429442686408276,429.28081166918577,433.38885562084147,433.38885562084147,17233.52000000001,184282.01526735496,187825.90017634255,187825.90017634255
PRT,18,698.4504375,48,15.0,25.008499787473948,25.0,11134.34,0.77,4.81195130966749,1730.289305842088,1748.5997554989217,1748.5997554989217,33525.621,2993901.081911495,3057601.1049308884,3057601.1049308884
SWE,2,402.0838095238094,63,42.9,15.538345481543114,37.3,3209.15,6.75,3.3421984887431915,485.6274680864857,489.52815298271946,489.52815298271946,25331.27999999999,235834.03776009066,239637.81256267277,239637.81256267277
BRA,30,354.8758139534884,43,92.75,9.677955473438576,15.0,2586.69,4.25,3.036585339878754,500.1509489922276,506.0701011681539,506.0701011681539,15259.66,250150.97177782585,256106.94729634552,256106.94729634552
CHN,7,390.5785,40,3794.4,15.71603900820055,15.0,3794.4,8.5,3.9563890999840106,673.9707019542838,682.5566621301158,682.5566621301158,15623.140000000001,454236.50709275,465883.5970182051,465883.5970182051
PRT,8,827.306379310345,58,8520.92,18.067207382920127,1579.51,10267.88,3.4,4.190495395076103,1751.429520770546,1766.7261388920906,1766.7261388920906,47983.77000000001,3067505.366226545,3121321.249844555,3121321.249844555
AUS,5,283.8539999999999,55,130.85,0.6447837325541248,54.75,1040.39,4.25,0.9804508496814559,230.9966892608086,233.12573601194512,233.12573601194512,15611.969999999998,53359.470449454566,54347.60879111113,54347.60879111113
SWE,20,395.4010256410256,39,243.28,6.651645169499199,10.2,2251.51,2.55,2.4859681712080275,444.5603280672442,450.37182084300827,450.37182084300827,15420.64,197633.8852912558,202834.77700944673,202834.77700944673
NLD,8,438.2267441860465,43,155.52,5.507487363987801,3.18,2606.4,3.18,2.306463342142186,537.7167996809911,544.0805336122713,544.0805336122713,18843.75,289139.3566591671,296023.6270558139,296023.6270558139
CHN,17,329.65560975609765,41,406.56,3.7521872856679606,57.3,1588.16,7.03,1.6735300418246957,321.2559877703243,325.2468984021891,325.2468984021891,13515.880000000005,103205.40967828676,105785.54492024393,105785.54492024393
FIN,10,391.918064516129,31,397.5,7.787332144925962,63.13,1866.3,1.25,2.411225704111366,348.0255825915523,353.778461294818,353.778461294818,12149.46,121121.80613818938,125159.19967612902,125159.19967612902
MEX,7,341.660923076923,65,187.51,11.926733079239444,70.8,2388.31,4.95,3.105040800656222,406.6582350847267,409.8229383401564,409.8229383401564,22207.959999999995,165370.92016222485,167954.84078975962,167954.84078975962
GBR,17,502.6909302325581,43,957.5,13.635710700062099,10.0,4117.4,5.9,3.440232047045552,708.1554332726349,716.536262664633,716.536262664633,21615.71,501484.11767355335,513424.21571339987,513424.21571339987
DEU,16,477.7359523809525,42,100.2,27.40512892822675,72.0,8107.72,1.65,5.191481221405155,1279.6710650212672,1295.182795794571,1295.182795794571,20064.910000000003,1637558.034652664,1677498.4745222414,1677498.4745222414
AUS,20,320.2105882352941,34,430.6,4.330140287781448,14.85,1440.96,1.25,1.796160675535642,289.66686625421335,294.02300341816357,294.02300341816357,10887.16,83906.89340553632,86449.52653903743,86449.52653903743
NOR,22,416.84028169014084,71,38.1,56.20929781437832,78.96,9349.72,1.25,7.367367413500314,1109.5755717098011,1117.4730064032508,1117.4730064032508,29595.66,1231157.949335132,1248745.9200399197,1248745.9200399197
DNK,16,249.83849999999998,40,118.38,7.50440898334424,2.95,1421.67,2.95,2.6566274340164435,287.22430185788596,290.8833576746034,290.8833576746034,9993.539999999999,82497.79957774999,84613.12777205127,84613.12777205127
CHN,24,299.13454545454556,55,258.75,10.184808330577313,61.2,1932.24,3.75,2.8318614414164003,325.5932456403412,328.5941684849102,328.5941684849102,16452.400000000005,106010.96160661157,107974.12756228956,107974.12756228956
CHE,26,523.4139024390245,41,300.04,32.13112733603043,381.95,8142.75,7.65,5.692057006237859,1236.9036785770563,1252.269530823692,1252.269530823692,21459.970000000005,1529930.7100774536,1568178.97782939,1568178.97782939
IND,1,362.1925454545456,55,295.54,28.15196794853576,11.5,4090.28,2.08,4.8861021000527565,580.3955733188064,585.7449543584336,585.7449543584336,19920.590000000007,336859.02152806596,343097.15155636345,343097.15155636345
FIN,7,448.8414814814815,54,350.68,28.6534060564571,476.0,7138.12,1.67,5.249659305219684,1054.5575911716749,1064.4597576278234,1064.4597576278234,24237.44,1112091.7130978052,1133074.5756090847,1133074.5756090847
GBR,8,237.0163636363636,44,311.24,-0.664577928048895,23.55,676.8,1.25,0.5101212986625546,182.5984079151308,184.70944230017435,184.70944230017435,10428.719999999998,33342.178573140496,34117.57807484143,34117.57807484143
DNK,25,272.7546511627907,43,223.9,18.234360244159735,25.4,2204.36,5.9,3.8475466426844065,352.1476165523246,356.3151890321188,356.3151890321188,11728.45,124007.94384348304,126960.51393499454,126960.51393499454
BRA,23,312.77880597014934,67,780.12,12.396011417196773,14.09,2298.0,1.65,3.1120742576741844,373.50589973370927,376.3248521759084,376.3248521759084,20956.180000000004,139506.65713588768,141620.3943652193,141620.3943652193
AUS,28,718.4379166666664,48,97.2,21.04593875215957,15.22,10584.77,9.25,4.687472890935273,1782.4297568195107,1801.2919726460148,1801.2919726460148,34485.01999999999,3177055.8379956596,3244652.7707189713,3244652.7707189713
GBR,9,741.8881578947368,38,591.47,31.478850998930334,51.0,15885.49,3.3,5.720901279966487,2517.131865500949,2550.9203822646577,2550.9203822646577,28191.749999999996,6335952.828320287,6507194.796653268,6507194.796653268
ZAF,17,309.5306976744186,43,539.2,3.207373133938747,9.9,1349.69,2.42,1.8031821655735332,303.74083213187595,307.33552331671456,307.33552331671456,13309.82,92258.49310416443,94455.12389235881,94455.12389235881
GBR,5,377.9191428571429,35,227.22,18.4282359994965,5.88,3491.02,3.74,4.114289406761137,596.0609861864398,604.7630667283308,604.7630667283308,13227.170000000002,355288.69925355114,365738.36687865556,365738.36687865556
AUT,26,389.03387755102045,49,124.14,10.020518195183007,81.36,2639.38,1.45,3.0095252354447872,493.0945332713672,498.2044576602743,498.2044576602743,19062.660000000003,243142.21874210748,248207.68163256804,248207.68163256804
TUR,31,476.2831818181819,22,651.6,8.030459251335921,37.6,2786.4,2.95,2.713900615730855,587.8658745247807,601.6999054851368,601.6999054851368,10478.230000000001,345586.2864307852,362042.7762608226,362042.7762608226
