counterparty_acct_id,acct_stat_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
5774,19,37.56,2,55.32,-1.9999999999999971,19.8,55.32,19.8,6.4942840554223E-16,17.759999999999998,25.116432867746166,25.116432867746166,75.12,315.41759999999994,630.8351999999999,630.8351999999999
5732,24,84.0,1,84.0,NaN,84.0,84.0,84.0,NaN,0.0,NaN,NaN,84.0,0.0,NaN,NaN
2811,6,558.59,1,558.59,NaN,558.59,558.59,558.59,NaN,0.0,NaN,NaN,558.59,0.0,NaN,NaN
4583,30,166.92,1,166.92,NaN,166.92,166.92,166.92,NaN,0.0,NaN,NaN,166.92,0.0,NaN,NaN
5691,15,856.41,1,856.41,NaN,856.41,856.41,856.41,NaN,0.0,NaN,NaN,856.41,0.0,NaN,NaN
2807,21,266.76,1,266.76,NaN,266.76,266.76,266.76,NaN,0.0,NaN,NaN,266.76,0.0,NaN,NaN
3735,10,219.15,2,396.0,-1.9999999999999996,42.3,396.0,42.3,0.0,176.85,250.10366850568184,250.10366850568184,438.3,31275.922499999997,62551.844999999994,62551.844999999994
5539,20,716.0,1,716.0,NaN,716.0,716.0,716.0,NaN,0.0,NaN,NaN,716.0,0.0,NaN,NaN
5965,3,9.73,1,9.73,NaN,9.73,9.73,9.73,NaN,0.0,NaN,NaN,9.73,0.0,NaN,NaN
5917,10,392.76,1,392.76,NaN,392.76,392.76,392.76,NaN,0.0,NaN,NaN,392.76,0.0,NaN,NaN
3912,5,312.74,1,312.74,NaN,312.74,312.74,312.74,NaN,0.0,NaN,NaN,312.74,0.0,NaN,NaN
3654,19,24.95,1,24.95,NaN,24.95,24.95,24.95,NaN,0.0,NaN,NaN,24.95,0.0,NaN,NaN
5676,18,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
4276,9,30.46,1,30.46,NaN,30.46,30.46,30.46,NaN,0.0,NaN,NaN,30.46,0.0,NaN,NaN
4475,16,17.55,1,17.55,NaN,17.55,17.55,17.55,NaN,0.0,NaN,NaN,17.55,0.0,NaN,NaN
5021,29,95.2,1,95.2,NaN,95.2,95.2,95.2,NaN,0.0,NaN,NaN,95.2,0.0,NaN,NaN
5651,27,8.45,1,8.45,NaN,8.45,8.45,8.45,NaN,0.0,NaN,NaN,8.45,0.0,NaN,NaN
5964,14,5.4,1,5.4,NaN,5.4,5.4,5.4,NaN,0.0,NaN,NaN,5.4,0.0,NaN,NaN
6858,31,1.95,1,1.95,NaN,1.95,1.95,1.95,NaN,0.0,NaN,NaN,1.95,0.0,NaN,NaN
6236,30,7.8,1,7.8,NaN,7.8,7.8,7.8,NaN,0.0,NaN,NaN,7.8,0.0,NaN,NaN
4157,19,5.8,1,5.8,NaN,5.8,5.8,5.8,NaN,0.0,NaN,NaN,5.8,0.0,NaN,NaN
3214,24,12.54,1,12.54,NaN,12.54,12.54,12.54,NaN,0.0,NaN,NaN,12.54,0.0,NaN,NaN
3717,26,51.19,1,51.19,NaN,51.19,51.19,51.19,NaN,0.0,NaN,NaN,51.19,0.0,NaN,NaN
2327,16,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
5734,30,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
5909,12,11.7,1,11.7,NaN,11.7,11.7,11.7,NaN,0.0,NaN,NaN,11.7,0.0,NaN,NaN
3454,21,27.25,1,27.25,NaN,27.25,27.25,27.25,NaN,0.0,NaN,NaN,27.25,0.0,NaN,NaN
5200,23,344.2,1,344.2,NaN,344.2,344.2,344.2,NaN,0.0,NaN,NaN,344.2,0.0,NaN,NaN
4849,19,303.97,1,303.97,NaN,303.97,303.97,303.97,NaN,0.0,NaN,NaN,303.97,0.0,NaN,NaN
6162,5,177.875,2,248.1,-1.9999999999999993,107.65,248.1,107.65,0.0,70.225,99.31314741765058,99.31314741765058,355.75,4931.550624999999,9863.101249999998,9863.101249999998
6184,21,661.8199999999999,2,668.4,-2.0000000000000027,655.24,668.4,655.24,-3.990547692671868E-16,6.579999999999984,9.305525240414942,9.305525240414942,1323.6399999999999,43.29639999999979,86.59279999999958,86.59279999999958
5737,14,14.4,2,22.5,-2.000000000000001,6.3,22.5,6.3,0.0,8.1,11.45512985522207,11.45512985522207,28.8,65.61,131.22,131.22
5105,3,4761.814999999999,4,15885.49,-0.6714368820493712,1465.6,15885.49,710.25,1.1486070389217868,6427.941755182992,7422.347805380272,7422.347805380272,19047.259999999995,4.1318435208025E7,5.509124694403333E7,5.509124694403333E7
6016,5,1209.8999999999999,2,168.6,-2.000000000000001,2251.2,2251.2,168.6,4.2232081381609474E-16,1041.3,1472.6205824991039,1472.6205824991039,2419.7999999999997,1084305.69,2168611.38,2168611.38
6077,19,417.15333333333336,3,71.4,-1.5000000000000018,613.68,613.68,71.4,-0.6874306374320742,245.24592845187507,300.36369310110257,300.36369310110257,1251.46,60145.56542222222,90218.34813333333,90218.34813333333
4248,9,2157.64,1,2157.64,NaN,2157.64,2157.64,2157.64,NaN,0.0,NaN,NaN,2157.64,0.0,NaN,NaN
2522,25,211.31,2,279.88,-2.0000000000000004,142.74,279.88,142.74,0.0,68.57,96.97262397192311,96.97262397192311,422.62,4701.844899999999,9403.689799999998,9403.689799999998
2929,21,23.8,1,23.8,NaN,23.8,23.8,23.8,NaN,0.0,NaN,NaN,23.8,0.0,NaN,NaN
6311,29,284.6,1,284.6,NaN,284.6,284.6,284.6,NaN,0.0,NaN,NaN,284.6,0.0,NaN,NaN
1555,3,284.67857142857144,7,95.65,-1.1329825069302992,761.44,761.44,24.6,0.8141879496540627,284.5443418835792,307.3430161577653,307.3430161577653,1992.75,80965.4824979592,94459.7295809524,94459.7295809524
5990,20,348.9,2,682.8,-2.000000000000001,15.0,682.8,15.0,0.0,333.9,472.2059084763764,472.2059084763764,697.8,111489.20999999999,222978.41999999998,222978.41999999998
5575,28,660.15,1,660.15,NaN,660.15,660.15,660.15,NaN,0.0,NaN,NaN,660.15,0.0,NaN,NaN
6183,26,241.26,1,241.26,NaN,241.26,241.26,241.26,NaN,0.0,NaN,NaN,241.26,0.0,NaN,NaN
3341,15,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
6280,21,492.65,1,492.65,NaN,492.65,492.65,492.65,NaN,0.0,NaN,NaN,492.65,0.0,NaN,NaN
5816,6,455.145,2,369.3,-2.0000000000000013,540.99,540.99,369.3,3.680400862954111E-16,85.845,121.40316326191834,121.40316326191834,910.29,7369.364025,14738.72805,14738.72805
5742,14,572.45,2,289.3,-2.0,855.6,855.6,289.3,0.0,283.15,400.4345701859418,400.4345701859418,1144.9,80173.92249999999,160347.84499999997,160347.84499999997
1528,21,458.9,1,458.9,NaN,458.9,458.9,458.9,NaN,0.0,NaN,NaN,458.9,0.0,NaN,NaN
6477,14,390.0,1,390.0,NaN,390.0,390.0,390.0,NaN,0.0,NaN,NaN,390.0,0.0,NaN,NaN
5931,2,384.895,2,432.29,-1.999999999999997,337.5,432.29,337.5,5.46742160526593E-16,47.39500000000001,67.02665178867285,67.02665178867285,769.79,2246.286025000001,4492.572050000002,4492.572050000002
5768,16,131.72,1,131.72,NaN,131.72,131.72,131.72,NaN,0.0,NaN,NaN,131.72,0.0,NaN,NaN
1326,10,374.64,2,310.78,-2.0000000000000018,438.5,438.5,310.78,4.470163421454179E-16,63.860000000000014,90.31167809314587,90.31167809314587,749.28,4078.099600000002,8156.199200000004,8156.199200000004
4920,15,99.805,2,187.11,-1.9999999999999996,12.5,187.11,12.5,0.0,87.305,123.46791506298307,123.46791506298307,199.61,7622.163025000001,15244.326050000001,15244.326050000001
5944,29,61.59,1,61.59,NaN,61.59,61.59,61.59,NaN,0.0,NaN,NaN,61.59,0.0,NaN,NaN
6429,2,360.78,1,360.78,NaN,360.78,360.78,360.78,NaN,0.0,NaN,NaN,360.78,0.0,NaN,NaN
5553,28,232.43,1,232.43,NaN,232.43,232.43,232.43,NaN,0.0,NaN,NaN,232.43,0.0,NaN,NaN
5857,28,349.8,1,349.8,NaN,349.8,349.8,349.8,NaN,0.0,NaN,NaN,349.8,0.0,NaN,NaN
4133,18,166.8,1,166.8,NaN,166.8,166.8,166.8,NaN,0.0,NaN,NaN,166.8,0.0,NaN,NaN
5986,14,712.2,2,612.38,-2.0000000000000027,812.02,812.02,612.38,4.681849379455028E-16,99.82,141.16679779608234,141.16679779608234,1424.4,9964.032399999998,19928.064799999996,19928.064799999996
2925,21,407.09,1,407.09,NaN,407.09,407.09,407.09,NaN,0.0,NaN,NaN,407.09,0.0,NaN,NaN
3226,23,594.0,1,594.0,NaN,594.0,594.0,594.0,NaN,0.0,NaN,NaN,594.0,0.0,NaN,NaN
1748,4,768.83,1,768.83,NaN,768.83,768.83,768.83,NaN,0.0,NaN,NaN,768.83,0.0,NaN,NaN
1594,27,516.28,1,516.28,NaN,516.28,516.28,516.28,NaN,0.0,NaN,NaN,516.28,0.0,NaN,NaN
6082,4,155.3,1,155.3,NaN,155.3,155.3,155.3,NaN,0.0,NaN,NaN,155.3,0.0,NaN,NaN
3024,18,12.5,1,12.5,NaN,12.5,12.5,12.5,NaN,0.0,NaN,NaN,12.5,0.0,NaN,NaN
5785,9,110.1,1,110.1,NaN,110.1,110.1,110.1,NaN,0.0,NaN,NaN,110.1,0.0,NaN,NaN
1389,28,116.09,1,116.09,NaN,116.09,116.09,116.09,NaN,0.0,NaN,NaN,116.09,0.0,NaN,NaN
6086,31,1094.33,1,1094.33,NaN,1094.33,1094.33,1094.33,NaN,0.0,NaN,NaN,1094.33,0.0,NaN,NaN
1306,5,133.6,1,133.6,NaN,133.6,133.6,133.6,NaN,0.0,NaN,NaN,133.6,0.0,NaN,NaN
6061,20,640.0,1,640.0,NaN,640.0,640.0,640.0,NaN,0.0,NaN,NaN,640.0,0.0,NaN,NaN
6165,20,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
1283,15,389.01,1,389.01,NaN,389.01,389.01,389.01,NaN,0.0,NaN,NaN,389.01,0.0,NaN,NaN
2598,21,710.14,1,710.14,NaN,710.14,710.14,710.14,NaN,0.0,NaN,NaN,710.14,0.0,NaN,NaN
1276,24,357.77,2,458.84,-2.000000000000001,256.7,458.84,256.7,0.0,101.07,142.93456474904872,142.93456474904872,715.54,10215.1449,20430.2898,20430.2898
6028,26,229.92000000000002,2,147.02,-1.999999999999998,312.82,312.82,147.02,-4.086735657222757E-16,82.89999999999999,117.23830432072957,117.23830432072957,459.84000000000003,6872.409999999999,13744.819999999998,13744.819999999998
1214,10,512.8,1,512.8,NaN,512.8,512.8,512.8,NaN,0.0,NaN,NaN,512.8,0.0,NaN,NaN
6083,31,368.65999999999997,2,319.29,-1.9999999999999987,418.03,418.03,319.29,0.0,49.369999999999976,69.81972357435967,69.81972357435967,737.3199999999999,2437.3968999999975,4874.793799999995,4874.793799999995
6030,29,103.42,2,188.44,-2.0,18.4,188.44,18.4,0.0,85.02,120.23643707296054,120.23643707296054,206.84,7228.4003999999995,14456.800799999999,14456.800799999999
4443,5,143.3,1,143.3,NaN,143.3,143.3,143.3,NaN,0.0,NaN,NaN,143.3,0.0,NaN,NaN
5902,3,109.96,1,109.96,NaN,109.96,109.96,109.96,NaN,0.0,NaN,NaN,109.96,0.0,NaN,NaN
1067,29,1125.4,1,1125.4,NaN,1125.4,1125.4,1125.4,NaN,0.0,NaN,NaN,1125.4,0.0,NaN,NaN
6033,21,135.75,1,135.75,NaN,135.75,135.75,135.75,NaN,0.0,NaN,NaN,135.75,0.0,NaN,NaN
6044,9,248.09333333333333,3,163.3,-1.5000000000000004,469.43,469.43,111.55,0.6505891958808109,157.92816010944836,193.42170414235662,193.42170414235662,744.28,24941.303755555553,37411.95563333333,37411.95563333333
3274,4,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
5911,15,337.39,2,366.31,-1.9999999999999978,308.47,366.31,308.47,6.016241903575808E-16,28.919999999999987,40.899056223829895,40.899056223829895,674.78,836.3663999999993,1672.7327999999986,1672.7327999999986
4172,25,176.68,1,176.68,NaN,176.68,176.68,176.68,NaN,0.0,NaN,NaN,176.68,0.0,NaN,NaN
5882,25,99.96,1,99.96,NaN,99.96,99.96,99.96,NaN,0.0,NaN,NaN,99.96,0.0,NaN,NaN
3316,2,244.8,1,244.8,NaN,244.8,244.8,244.8,NaN,0.0,NaN,NaN,244.8,0.0,NaN,NaN
6022,6,385.98333333333335,3,645.35,-1.4999999999999996,22.4,645.35,22.4,-0.5294205250641378,264.77979635077065,324.2876976287157,324.2876976287157,1157.95,70108.34055555557,105162.51083333335,105162.51083333335
5849,13,179.28500000000003,2,282.23,-1.999999999999998,76.34,282.23,76.34,4.268294340053784E-16,102.94500000000001,145.5862151784983,145.5862151784983,358.57000000000005,10597.673025000002,21195.346050000004,21195.346050000004
6093,2,5662.41,4,111.2,-0.667369433860685,425.14,22104.8,8.5,1.1537979033672954,9494.259011597482,10963.025992203673,10963.025992203673,22649.64,9.01409541793E7,1.2018793890573333E8,1.2018793890573333E8
6739,10,186.62,1,186.62,NaN,186.62,186.62,186.62,NaN,0.0,NaN,NaN,186.62,0.0,NaN,NaN
5891,10,252.9,1,252.9,NaN,252.9,252.9,252.9,NaN,0.0,NaN,NaN,252.9,0.0,NaN,NaN
5575,17,263.3,1,263.3,NaN,263.3,263.3,263.3,NaN,0.0,NaN,NaN,263.3,0.0,NaN,NaN
2302,10,496.2733333333333,3,629.04,-1.4999999999999996,27.2,832.58,27.2,-0.5238826373854426,341.93515655587225,418.78332934028464,418.78332934028464,1488.82,116919.65128888887,175379.4769333333,175379.4769333333
2791,10,568.105,2,213.04,-2.0,923.17,923.17,213.04,0.0,355.065,502.137738524003,502.137738524003,1136.21,126071.15422499999,252142.30844999998,252142.30844999998
3926,21,222.45,1,222.45,NaN,222.45,222.45,222.45,NaN,0.0,NaN,NaN,222.45,0.0,NaN,NaN
2269,29,523.25,1,523.25,NaN,523.25,523.25,523.25,NaN,0.0,NaN,NaN,523.25,0.0,NaN,NaN
2105,5,117.24,1,117.24,NaN,117.24,117.24,117.24,NaN,0.0,NaN,NaN,117.24,0.0,NaN,NaN
3517,16,491.18,1,491.18,NaN,491.18,491.18,491.18,NaN,0.0,NaN,NaN,491.18,0.0,NaN,NaN
1029,31,626.01,1,626.01,NaN,626.01,626.01,626.01,NaN,0.0,NaN,NaN,626.01,0.0,NaN,NaN
5847,27,302.47666666666663,3,363.65,-1.4999999999999993,20.8,522.98,20.8,-0.4130508248976013,209.52775573231872,256.618044247347,256.618044247347,907.43,43901.88042222222,65852.82063333332,65852.82063333332
6066,22,93.87,1,93.87,NaN,93.87,93.87,93.87,NaN,0.0,NaN,NaN,93.87,0.0,NaN,NaN
6216,7,15.7,1,15.7,NaN,15.7,15.7,15.7,NaN,0.0,NaN,NaN,15.7,0.0,NaN,NaN
5656,29,2626.3,1,2626.3,NaN,2626.3,2626.3,2626.3,NaN,0.0,NaN,NaN,2626.3,0.0,NaN,NaN
3542,4,2198.13,1,2198.13,NaN,2198.13,2198.13,2198.13,NaN,0.0,NaN,NaN,2198.13,0.0,NaN,NaN
4653,16,212.28,1,212.28,NaN,212.28,212.28,212.28,NaN,0.0,NaN,NaN,212.28,0.0,NaN,NaN
5934,17,757.8,1,757.8,NaN,757.8,757.8,757.8,NaN,0.0,NaN,NaN,757.8,0.0,NaN,NaN
6257,19,40.0,1,40.0,NaN,40.0,40.0,40.0,NaN,0.0,NaN,NaN,40.0,0.0,NaN,NaN
5929,21,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
3601,28,701.0,1,701.0,NaN,701.0,701.0,701.0,NaN,0.0,NaN,NaN,701.0,0.0,NaN,NaN
5838,5,321.92,1,321.92,NaN,321.92,321.92,321.92,NaN,0.0,NaN,NaN,321.92,0.0,NaN,NaN
2131,3,206.66,1,206.66,NaN,206.66,206.66,206.66,NaN,0.0,NaN,NaN,206.66,0.0,NaN,NaN
5720,17,382.34,1,382.34,NaN,382.34,382.34,382.34,NaN,0.0,NaN,NaN,382.34,0.0,NaN,NaN
2433,1,108.98,1,108.98,NaN,108.98,108.98,108.98,NaN,0.0,NaN,NaN,108.98,0.0,NaN,NaN
5531,28,132.28,1,132.28,NaN,132.28,132.28,132.28,NaN,0.0,NaN,NaN,132.28,0.0,NaN,NaN
5372,1,126.8,1,126.8,NaN,126.8,126.8,126.8,NaN,0.0,NaN,NaN,126.8,0.0,NaN,NaN
6058,4,110.4,1,110.4,NaN,110.4,110.4,110.4,NaN,0.0,NaN,NaN,110.4,0.0,NaN,NaN
4196,27,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
6422,9,276.3,1,276.3,NaN,276.3,276.3,276.3,NaN,0.0,NaN,NaN,276.3,0.0,NaN,NaN
6352,18,3134.96,1,3134.96,NaN,3134.96,3134.96,3134.96,NaN,0.0,NaN,NaN,3134.96,0.0,NaN,NaN
5846,22,105.76,1,105.76,NaN,105.76,105.76,105.76,NaN,0.0,NaN,NaN,105.76,0.0,NaN,NaN
3318,25,121.6,1,121.6,NaN,121.6,121.6,121.6,NaN,0.0,NaN,NaN,121.6,0.0,NaN,NaN
6738,1,245.05,1,245.05,NaN,245.05,245.05,245.05,NaN,0.0,NaN,NaN,245.05,0.0,NaN,NaN
5399,7,306.35,1,306.35,NaN,306.35,306.35,306.35,NaN,0.0,NaN,NaN,306.35,0.0,NaN,NaN
5770,4,129.5,1,129.5,NaN,129.5,129.5,129.5,NaN,0.0,NaN,NaN,129.5,0.0,NaN,NaN
6254,19,468.52,1,468.52,NaN,468.52,468.52,468.52,NaN,0.0,NaN,NaN,468.52,0.0,NaN,NaN
3205,20,353.4,1,353.4,NaN,353.4,353.4,353.4,NaN,0.0,NaN,NaN,353.4,0.0,NaN,NaN
4853,23,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
5803,23,232.0,1,232.0,NaN,232.0,232.0,232.0,NaN,0.0,NaN,NaN,232.0,0.0,NaN,NaN
3994,9,121.8,1,121.8,NaN,121.8,121.8,121.8,NaN,0.0,NaN,NaN,121.8,0.0,NaN,NaN
1850,4,456.37,1,456.37,NaN,456.37,456.37,456.37,NaN,0.0,NaN,NaN,456.37,0.0,NaN,NaN
5524,12,210.35,1,210.35,NaN,210.35,210.35,210.35,NaN,0.0,NaN,NaN,210.35,0.0,NaN,NaN
4667,10,488.4,1,488.4,NaN,488.4,488.4,488.4,NaN,0.0,NaN,NaN,488.4,0.0,NaN,NaN
4864,8,200.99,1,200.99,NaN,200.99,200.99,200.99,NaN,0.0,NaN,NaN,200.99,0.0,NaN,NaN
2403,27,145.05,2,240.85,-1.9999999999999996,49.25,240.85,49.25,0.0,95.8,135.4816592753425,135.4816592753425,290.1,9177.64,18355.28,18355.28
1231,2,62.25,1,62.25,NaN,62.25,62.25,62.25,NaN,0.0,NaN,NaN,62.25,0.0,NaN,NaN
6858,19,21.95,1,21.95,NaN,21.95,21.95,21.95,NaN,0.0,NaN,NaN,21.95,0.0,NaN,NaN
6118,2,174.35,1,174.35,NaN,174.35,174.35,174.35,NaN,0.0,NaN,NaN,174.35,0.0,NaN,NaN
1391,26,21.5,1,21.5,NaN,21.5,21.5,21.5,NaN,0.0,NaN,NaN,21.5,0.0,NaN,NaN
3518,25,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
1049,9,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
1646,2,396.96,1,396.96,NaN,396.96,396.96,396.96,NaN,0.0,NaN,NaN,396.96,0.0,NaN,NaN
4637,19,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
1148,7,5.0,1,5.0,NaN,5.0,5.0,5.0,NaN,0.0,NaN,NaN,5.0,0.0,NaN,NaN
1661,7,17.58,1,17.58,NaN,17.58,17.58,17.58,NaN,0.0,NaN,NaN,17.58,0.0,NaN,NaN
5698,19,17.415,2,22.08,-1.9999999999999982,12.75,22.08,12.75,5.599190537225747E-16,4.664999999999999,6.597306268470487,6.597306268470487,34.83,21.762224999999994,43.52444999999999,43.52444999999999
6517,21,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
2323,17,5.1,1,5.1,NaN,5.1,5.1,5.1,NaN,0.0,NaN,NaN,5.1,0.0,NaN,NaN
5199,2,10.7,1,10.7,NaN,10.7,10.7,10.7,NaN,0.0,NaN,NaN,10.7,0.0,NaN,NaN
3433,2,134.8,1,134.8,NaN,134.8,134.8,134.8,NaN,0.0,NaN,NaN,134.8,0.0,NaN,NaN
5813,5,15.9,1,15.9,NaN,15.9,15.9,15.9,NaN,0.0,NaN,NaN,15.9,0.0,NaN,NaN
5489,1,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
3312,24,39.6,1,39.6,NaN,39.6,39.6,39.6,NaN,0.0,NaN,NaN,39.6,0.0,NaN,NaN
5679,11,3.3,1,3.3,NaN,3.3,3.3,3.3,NaN,0.0,NaN,NaN,3.3,0.0,NaN,NaN
6419,8,43.2,1,43.2,NaN,43.2,43.2,43.2,NaN,0.0,NaN,NaN,43.2,0.0,NaN,NaN
5909,26,290.26666666666665,3,44.4,-1.4999999999999993,557.72,557.72,44.4,0.15302012974087226,210.11717958214547,257.33993808449816,257.33993808449816,870.8,44149.229155555564,66223.84373333334,66223.84373333334
3538,23,63.875,2,112.9,-2.0,14.85,112.9,14.85,0.0,49.025000000000006,69.33181989534098,69.33181989534098,127.75,2403.4506250000004,4806.901250000001,4806.901250000001
6051,14,2263.8,1,2263.8,NaN,2263.8,2263.8,2263.8,NaN,0.0,NaN,NaN,2263.8,0.0,NaN,NaN
6431,11,464.61,1,464.61,NaN,464.61,464.61,464.61,NaN,0.0,NaN,NaN,464.61,0.0,NaN,NaN
5013,13,119.45,1,119.45,NaN,119.45,119.45,119.45,NaN,0.0,NaN,NaN,119.45,0.0,NaN,NaN
6156,23,182.495,2,156.65,-2.0,208.34,208.34,156.65,0.0,25.845,36.55034951953264,36.55034951953264,364.99,667.964025,1335.92805,1335.92805
1634,4,384.55,1,384.55,NaN,384.55,384.55,384.55,NaN,0.0,NaN,NaN,384.55,0.0,NaN,NaN
2253,11,319.4766666666667,3,491.24,-1.4999999999999973,244.22,491.24,222.97,0.6909891026068474,121.76445193715428,149.13038802783734,149.13038802783734,958.4300000000001,14826.581755555555,22239.872633333332,22239.872633333332
6465,12,280.94,1,280.94,NaN,280.94,280.94,280.94,NaN,0.0,NaN,NaN,280.94,0.0,NaN,NaN
2402,27,146.46,1,146.46,NaN,146.46,146.46,146.46,NaN,0.0,NaN,NaN,146.46,0.0,NaN,NaN
5957,14,424.49,1,424.49,NaN,424.49,424.49,424.49,NaN,0.0,NaN,NaN,424.49,0.0,NaN,NaN
2087,26,301.34000000000003,2,300.04,-2.000000000000001,302.64,302.64,300.04,0.0,1.299999999999983,1.8384776310849995,1.8384776310849995,602.6800000000001,1.6899999999999558,3.3799999999999115,3.3799999999999115
5539,29,339.72,1,339.72,NaN,339.72,339.72,339.72,NaN,0.0,NaN,NaN,339.72,0.0,NaN,NaN
5749,29,110.4,1,110.4,NaN,110.4,110.4,110.4,NaN,0.0,NaN,NaN,110.4,0.0,NaN,NaN
5828,25,109.3,1,109.3,NaN,109.3,109.3,109.3,NaN,0.0,NaN,NaN,109.3,0.0,NaN,NaN
4649,19,376.5,2,385.8,-1.999999999999999,367.2,385.8,367.2,0.0,9.300000000000011,13.1521861300698,13.1521861300698,753.0,86.49000000000021,172.98000000000042,172.98000000000042
6047,6,3862.14,1,3862.14,NaN,3862.14,3862.14,3862.14,NaN,0.0,NaN,NaN,3862.14,0.0,NaN,NaN
5867,21,76.45,2,143.0,-1.9999999999999987,9.9,143.0,9.9,0.0,66.55,94.11591257592947,94.11591257592947,152.9,4428.902499999999,8857.804999999998,8857.804999999998
1551,9,3527.64,1,3527.64,NaN,3527.64,3527.64,3527.64,NaN,0.0,NaN,NaN,3527.64,0.0,NaN,NaN
6185,14,252.75,2,258.0,-2.0,247.5,258.0,247.5,0.0,5.25,7.424621202458749,7.424621202458749,505.5,27.5625,55.125,55.125
4729,7,344.14,1,344.14,NaN,344.14,344.14,344.14,NaN,0.0,NaN,NaN,344.14,0.0,NaN,NaN
6252,3,154.9,1,154.9,NaN,154.9,154.9,154.9,NaN,0.0,NaN,NaN,154.9,0.0,NaN,NaN
1577,12,127.46,2,111.78,-2.0000000000000004,143.14,143.14,111.78,0.0,15.679999999999993,22.17486865801012,22.17486865801012,254.92,245.86239999999978,491.72479999999956,491.72479999999956
4131,27,1136.58,1,1136.58,NaN,1136.58,1136.58,1136.58,NaN,0.0,NaN,NaN,1136.58,0.0,NaN,NaN
6211,23,242.42,1,242.42,NaN,242.42,242.42,242.42,NaN,0.0,NaN,NaN,242.42,0.0,NaN,NaN
2567,22,140.55,1,140.55,NaN,140.55,140.55,140.55,NaN,0.0,NaN,NaN,140.55,0.0,NaN,NaN
5755,23,610.55,1,610.55,NaN,610.55,610.55,610.55,NaN,0.0,NaN,NaN,610.55,0.0,NaN,NaN
5766,4,52.825,2,68.4,-1.9999999999999998,37.25,68.4,37.25,0.0,15.575000000000003,22.02637623396096,22.02637623396096,105.65,242.58062500000008,485.16125000000017,485.16125000000017
6049,29,256.925,2,194.55,-2.0,319.3,319.3,194.55,0.0,62.375,88.2115709530218,88.2115709530218,513.85,3890.640625,7781.28125,7781.28125
2550,22,147.23,1,147.23,NaN,147.23,147.23,147.23,NaN,0.0,NaN,NaN,147.23,0.0,NaN,NaN
4153,16,360.78,1,360.78,NaN,360.78,360.78,360.78,NaN,0.0,NaN,NaN,360.78,0.0,NaN,NaN
4174,1,572.8,1,572.8,NaN,572.8,572.8,572.8,NaN,0.0,NaN,NaN,572.8,0.0,NaN,NaN
1520,4,333.0,1,333.0,NaN,333.0,333.0,333.0,NaN,0.0,NaN,NaN,333.0,0.0,NaN,NaN
2025,19,135.09,1,135.09,NaN,135.09,135.09,135.09,NaN,0.0,NaN,NaN,135.09,0.0,NaN,NaN
5793,2,2188.5,1,2188.5,NaN,2188.5,2188.5,2188.5,NaN,0.0,NaN,NaN,2188.5,0.0,NaN,NaN
5636,23,2106.46,1,2106.46,NaN,2106.46,2106.46,2106.46,NaN,0.0,NaN,NaN,2106.46,0.0,NaN,NaN
5831,25,189.12,1,189.12,NaN,189.12,189.12,189.12,NaN,0.0,NaN,NaN,189.12,0.0,NaN,NaN
2584,7,561.29,1,561.29,NaN,561.29,561.29,561.29,NaN,0.0,NaN,NaN,561.29,0.0,NaN,NaN
