counterparty_id,acct_last_updated_ts_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
69504,1,284.15000000000003,3,243.28,-1.5000000000000002,337.17,337.17,243.28,0.4343678819953274,39.28146212485818,48.10976927818301,48.10976927818301,852.45,1543.033266666668,2314.549900000002,2314.549900000002
70119,1,435.5591666666667,24,273.3,3.842344213198726,7.62,2340.05,7.62,2.076178922654881,554.442846152158,566.3677124633911,566.3677124633911,10453.420000000002,307406.86964930553,320772.38572101446,320772.38572101446
14506,1,428.75250000000005,4,269.7,-1.488831798332143,496.92,683.59,264.8,0.3970593030014692,174.4756999376991,201.4671846521579,201.4671846521579,1715.0100000000002,30441.769868750012,40589.026491666686,40589.026491666686
14896,1,234.38500000000002,2,257.22,-2.0,211.55,257.22,211.55,0.0,22.835000000000008,32.29356669678964,32.29356669678964,468.77000000000004,521.4372250000004,1042.8744500000007,1042.8744500000007
17076,1,329.19,2,151.5,-2.000000000000002,506.88,506.88,151.5,6.640047090163656E-16,177.69,251.29160789807526,251.29160789807526,658.38,31573.7361,63147.4722,63147.4722
69905,1,289.06263157894733,19,168.0,0.1326415896738764,1.65,754.66,1.65,0.8149180366532413,185.1545203292049,190.2281863050591,190.2281863050591,5492.19,34282.19639833795,36186.76286491228,36186.76286491228
17293,1,218.9875,8,346.14,-0.9915699938518494,194.13,346.14,65.0,-0.3330860572589191,92.67612216072703,99.07494201721386,99.07494201721386,1751.9,8588.863618750001,9815.844135714287,9815.844135714287
14414,1,190.68142857142854,7,217.2,-0.5284508547436269,11.85,309.14,11.85,-0.5415526346743889,94.16192139509646,101.7064993709139,101.7064993709139,1334.7699999999998,8866.467440816325,10344.212014285711,10344.212014285711
12668,1,645.1866666666667,6,469.87,-1.3517237388059407,29.17,1444.8,29.17,0.12759178385786818,518.2521585633344,567.7167954417648,567.7167954417648,3871.1200000000003,268585.2998555556,322302.35982666665,322302.35982666665
69555,1,567.0845454545454,11,339.72,2.1287508771688284,18.75,2215.25,18.75,1.6643251829923458,608.0876203515357,637.7676766874226,637.7676766874226,6237.929999999999,369770.55402479344,406747.6094272728,406747.6094272728
12356,1,937.1433333333333,3,2271.62,-1.4999999999999998,58.35,2271.62,58.35,0.6053428768157672,959.29713798987,1174.8942498937226,1174.8942498937226,2811.43,920250.9989555556,1380376.4984333334,1380376.4984333334
16882,1,235.04,3,9.9,-1.5000000000000002,489.42,489.42,9.9,0.21952966143941632,196.85204393147663,241.09353122802776,241.09353122802776,705.12,38750.7272,58126.0908,58126.0908
14850,1,325.75,1,325.75,NaN,325.75,325.75,325.75,NaN,0.0,NaN,NaN,325.75,0.0,NaN,NaN
15182,1,311.425,2,370.48,-2.000000000000001,252.37,370.48,252.37,0.0,59.05500000000001,83.51638192594314,83.51638192594314,622.85,3487.4930250000007,6974.986050000001,6974.986050000001
70648,1,282.6,1,282.6,NaN,282.6,282.6,282.6,NaN,0.0,NaN,NaN,282.6,0.0,NaN,NaN
17758,1,400.9642857142857,7,583.79,-1.7591342488003776,10.5,686.03,10.5,-0.33798650573983824,291.48423980219104,314.83896263842263,314.83896263842263,2806.75,84963.0620530612,99123.57239523808,99123.57239523808
70428,1,622.4785714285714,7,214.2,-1.013222201736098,17.45,1821.6,17.45,0.9323482141176282,688.1398577620804,743.2759970658851,743.2759970658851,4357.349999999999,473536.4638408162,552459.2078142856,552459.2078142856
15119,1,266.4,1,266.4,NaN,266.4,266.4,266.4,NaN,0.0,NaN,NaN,266.4,0.0,NaN,NaN
17574,1,185.65,1,185.65,NaN,185.65,185.65,185.65,NaN,0.0,NaN,NaN,185.65,0.0,NaN,NaN
14998,1,214.935,2,183.64,-1.9999999999999998,246.23,246.23,183.64,0.0,31.295,44.257813434466016,44.257813434466016,429.87,979.3770250000001,1958.7540500000002,1958.7540500000002
15147,1,623.5,1,623.5,NaN,623.5,623.5,623.5,NaN,0.0,NaN,NaN,623.5,0.0,NaN,NaN
12769,1,1143.6,1,1143.6,NaN,1143.6,1143.6,1143.6,NaN,0.0,NaN,NaN,1143.6,0.0,NaN,NaN
15608,1,273.42,4,285.68,-1.0517720811612097,122.4,660.64,24.96,0.6912224075154724,242.1926134298897,279.6599411189716,279.6599411189716,1093.68,58657.26199999999,78209.68266666665,78209.68266666665
15300,1,496.44,1,496.44,NaN,496.44,496.44,496.44,NaN,0.0,NaN,NaN,496.44,0.0,NaN,NaN
16903,1,373.24,1,373.24,NaN,373.24,373.24,373.24,NaN,0.0,NaN,NaN,373.24,0.0,NaN,NaN
14052,1,225.36,1,225.36,NaN,225.36,225.36,225.36,NaN,0.0,NaN,NaN,225.36,0.0,NaN,NaN
69379,1,438.58,1,438.58,NaN,438.58,438.58,438.58,NaN,0.0,NaN,NaN,438.58,0.0,NaN,NaN
69608,1,455.1579999999999,10,354.23,2.2734589580142837,9.9,1706.88,9.9,1.7598217168117185,468.2833735421321,493.6140169268562,493.6140169268562,4551.579999999999,219289.317936,243654.79770666666,243654.79770666666
16752,1,207.5,1,207.5,NaN,207.5,207.5,207.5,NaN,0.0,NaN,NaN,207.5,0.0,NaN,NaN
69780,1,491.014,20,408.0,3.4025399395943197,11.7,2099.7,11.7,1.9400228742256802,500.6898617148145,513.6969592279091,513.6969592279091,9820.28,250690.33762400007,263884.5659200001,263884.5659200001
14083,1,113.1588888888889,9,309.54,0.29798685234681477,446.57,446.57,14.4,1.382622007232221,147.99564523956963,156.9730865024674,156.9730865024674,1018.4300000000001,21902.711009876544,24640.549886111112,24640.549886111112
15716,1,279.7025,4,547.1,-0.8371601626223368,216.37,547.1,115.26,0.8545723576134797,161.34102614880695,186.30056975668828,186.30056975668828,1118.81,26030.926718750005,34707.90229166667,34707.90229166667
69687,1,633.3849999999999,16,415.46,10.494754605236,63.75,6207.08,7.65,3.4886775785053517,1454.3267807477107,1502.0222404744877,1502.0222404744877,10134.159999999998,2115066.3852,2256070.81088,2256070.81088
70372,1,293.5475,8,312.4,0.4015355829417313,12.8,904.66,12.8,1.0918188378792484,274.2311147440239,293.1653931900655,293.1653931900655,2348.38,75202.70429375001,85945.94776428572,85945.94776428572
14524,1,209.57125000000002,8,275.45,-0.48616679179667344,111.9,411.55,100.4,0.760697918908352,99.5454666769788,106.41858020336485,106.41858020336485,1676.5700000000002,9909.299935937499,11324.914212499998,11324.914212499998
70062,1,287.7016216216216,37,413.79,5.250227718862156,24.9,1225.0,18.4,2.0724331131406832,233.61997602382024,236.84247274781035,236.84247274781035,10644.96,54578.293197370345,56094.35689729729,56094.35689729729
13124,1,1288.7766666666666,3,1256.32,-1.500000000000001,1292.21,1317.8,1256.32,-0.2017093298406222,25.216243882774375,30.883465371187448,30.883465371187448,3866.33,635.8589555555561,953.7884333333342,953.7884333333342
17001,1,362.6881818181818,11,397.96,-0.549811256019928,407.68,430.8,260.7,-0.5694983043102019,48.50288122991568,50.87025099568152,50.87025099568152,3989.5699999999997,2352.5294876033067,2587.7824363636373,2587.7824363636373
17392,1,228.955,2,312.41,-2.0,145.5,312.41,145.5,0.0,83.45500000000001,118.02319284784667,118.02319284784667,457.91,6964.737025000002,13929.474050000004,13929.474050000004
15709,1,133.25,1,133.25,NaN,133.25,133.25,133.25,NaN,0.0,NaN,NaN,133.25,0.0,NaN,NaN
70302,1,846.028,10,113.35,3.439993479567522,224.66,4008.62,113.35,2.1886406922926,1119.0093596016077,1179.539433129163,1179.539433129163,8460.28,1252181.9468760001,1391313.2743066668,1391313.2743066668
15669,1,184.51333333333332,3,198.8,-1.5,118.8,235.94,118.8,-0.4134697456133224,48.87757859068807,59.862563704984545,59.862563704984545,553.54,2389.0176888888886,3583.526533333333,3583.526533333333
16226,1,72.9,2,130.8,-2.0000000000000004,15.0,130.8,15.0,0.0,57.900000000000006,81.88296526140222,81.88296526140222,145.8,3352.4100000000008,6704.8200000000015,6704.8200000000015
15152,1,298.8176923076923,13,756.1,0.4451279834181432,12.95,756.1,10.1,0.37842876097419537,193.34145805379367,201.2361697588949,201.2361697588949,3884.63,37380.91940236686,40495.99601923076,40495.99601923076
69191,1,506.795,2,832.5,-1.9999999999999978,181.09,832.5,181.09,4.312676039170573E-16,325.705,460.6164283327289,460.6164283327289,1013.59,106083.74702499999,212167.49404999998,212167.49404999998
16796,1,305.62,1,305.62,NaN,305.62,305.62,305.62,NaN,0.0,NaN,NaN,305.62,0.0,NaN,NaN
15466,1,334.53,1,334.53,NaN,334.53,334.53,334.53,NaN,0.0,NaN,NaN,334.53,0.0,NaN,NaN
14121,1,314.518,5,233.1,-1.3924842450078985,25.0,771.16,14.85,0.4160320446497901,294.8057417622662,329.6028393688379,329.6028393688379,1572.59,86910.42537599998,108638.03171999998,108638.03171999998
16793,1,243.84,1,243.84,NaN,243.84,243.84,243.84,NaN,0.0,NaN,NaN,243.84,0.0,NaN,NaN
13897,1,311.16,1,311.16,NaN,311.16,311.16,311.16,NaN,0.0,NaN,NaN,311.16,0.0,NaN,NaN
13017,1,204.0,1,204.0,NaN,204.0,204.0,204.0,NaN,0.0,NaN,NaN,204.0,0.0,NaN,NaN
13693,1,16.0,2,9.95,-1.9999999999999998,22.05,22.05,9.95,0.0,6.050000000000001,8.555992052357226,8.555992052357226,32.0,36.602500000000006,73.20500000000001,73.20500000000001
69305,1,1038.75,1,1038.75,NaN,1038.75,1038.75,1038.75,NaN,0.0,NaN,NaN,1038.75,0.0,NaN,NaN
17850,1,151.91633333333328,30,139.12,-0.6466272820464214,44.4,532.01,22.2,0.7997286228845187,155.86146135769275,158.52595285148504,158.52595285148504,4557.489999999999,24292.795136555553,25130.47772747126,25130.47772747126
70484,1,250.317,10,376.36,-0.024693838696716153,0.95,705.21,0.95,0.8055599303658988,205.11201315622642,216.20704567869916,216.20704567869916,2503.17,42070.937941,46745.4866011111,46745.4866011111
70558,1,179.29833333333332,6,194.85,0.6371124078082078,66.0,474.19,66.0,1.4930160230544511,137.464114761716,150.5843930049415,150.5843930049415,1075.79,18896.382847222223,22675.65941666667,22675.65941666667
17069,1,229.22333333333336,12,277.05,-1.5966799780719083,17.34,545.78,10.14,0.22922119640352318,207.83839223995378,217.0801208323923,217.0801208323923,2750.6800000000003,43196.79728888888,47123.77886060605,47123.77886060605
12967,1,531.7625,4,1368.4,-0.8518397956045027,436.2,1368.4,29.95,0.8656778744717467,504.51878728026577,582.56811529497,582.56811529497,2127.05,254539.20671875007,339385.60895833344,339385.60895833344
13069,1,208.3578260869565,23,326.6,-0.8265180294219254,303.96,476.76,1.9,-0.005872319077530621,124.56114852296868,127.36062499691475,127.36062499691475,4792.23,15515.479721361062,16220.728799604747,16220.728799604747
70294,1,265.6891666666667,12,475.86,0.3085534089813846,2.71,890.19,2.71,0.9535475998490565,256.94071250187704,268.3658217114817,268.3658217114817,3188.2700000000004,66018.52974097223,72020.2142628788,72020.2142628788
69818,1,439.8626086956523,23,165.65,3.939479325427346,80.0,2188.5,3.6,2.1831698879868653,556.4362491256486,568.9419959588259,568.9419959588259,10116.840000000002,309621.2993410208,323694.9947656127,323694.9947656127
16019,1,473.59499999999997,8,219.1,2.030302002825346,336.0,1129.35,219.1,1.7855941712547716,262.24342742002136,280.3500163825825,280.3500163825825,3788.7599999999998,68771.615225,78596.13168571428,78596.13168571428
13209,1,542.0963636363635,11,318.85,0.1353432960518166,16.15,1932.24,14.0,1.0844586252083301,593.6621620734186,622.6381284064239,622.6381284064239,5963.0599999999995,352434.7626776859,387678.2389454545,387678.2389454545
70142,1,659.4184615384614,13,689.04,2.080107243254581,2924.0,2924.0,20.8,1.8017940270864963,820.5357750495067,854.0407121330746,854.0407121330746,8572.439999999999,673278.9581360947,729385.5379807693,729385.5379807693
70221,1,327.5190909090909,22,101.2,8.767517727726005,4.95,1642.18,4.95,2.826620233798403,329.06760737946587,336.81143410221597,336.81143410221597,7205.42,108285.49022644632,113441.94214199137,113441.94214199137
13627,1,236.1314285714286,7,311.19,-1.097167096503025,1.7,421.08,1.7,-0.6922417573627162,150.15439838746667,162.18528677910047,162.18528677910047,1652.92,22546.34335510205,26304.067247619056,26304.067247619056
17315,1,2357.1756,50,190.56,-0.7176900554765586,9500.0,9500.0,1.95,1.1158784691856856,3745.6707669912257,3783.698856331018,3783.698856331018,117858.78,1.4030049494692639E7,1.4316377035400651E7,1.4316377035400651E7
15266,1,119.3,1,119.3,NaN,119.3,119.3,119.3,NaN,0.0,NaN,NaN,119.3,0.0,NaN,NaN
70160,1,382.48960000000005,25,182.78,5.767868913267844,30.0,2221.84,1.95,2.6107626703576283,546.6794191442002,557.9523457434934,557.9523457434934,9562.240000000002,298858.3873158401,311310.8201206668,311310.8201206668
69475,1,467.32666666666665,6,158.95,-0.3016087168496826,521.21,1181.52,35.4,0.8316244636153608,370.3088134546925,405.65298074421526,405.65298074421526,2803.96,137128.61732222224,164554.34078666667,164554.34078666667
69936,1,619.3476,25,275.5,6.649050744441757,3969.93,3969.93,8.7,2.769966883773674,914.2569143573594,933.1095558278961,933.1095558278961,15483.69,835865.70545024,870693.4431773335,870693.4431773335
70467,1,471.8280000000001,5,341.0,-0.03472855571405331,365.33,1440.9,6.2,1.251101579619374,501.0362372284065,560.1755428167139,560.1755428167139,2359.1400000000003,251037.31101600005,313796.6387700001,313796.6387700001
12421,1,157.33249999999998,4,157.45,-0.9986716708029189,0.77,239.35,0.77,-0.8148446921462078,95.8881552578315,110.72210450041128,110.72210450041128,629.3299999999999,9194.538318749997,12259.384424999997,12259.384424999997
15227,1,241.91249999999997,4,318.23,-0.6695506978122032,30.0,318.23,30.0,-1.1509536345027012,122.41399457884705,141.35150544534946,141.35150544534946,967.6499999999999,14985.186068749996,19980.24809166666,19980.24809166666
17754,1,300.76666666666665,6,264.24,-0.4037810356638749,32.34,621.71,32.34,0.3811023739726971,178.83174267698922,195.90035892429262,195.90035892429262,1804.6,31980.792188888892,38376.95062666667,38376.95062666667
14640,1,276.00125,8,413.45,-1.2132120751063302,66.28,496.24,16.65,-0.35638153610317574,160.68347118150487,171.777856251073,171.777856251073,2208.01,25819.177910937506,29507.63189821429,29507.63189821429
15187,1,242.64000000000001,14,431.6,-1.1808983607725465,76.5,431.6,15.0,-0.3206434571898408,126.27393329017447,131.0406534688318,131.0406534688318,3396.96,15945.10622857143,17171.652861538463,17171.652861538463
13617,1,181.39333333333335,3,131.11,-1.5000000000000044,178.48,234.59,131.11,0.10299332189003459,42.295730543663886,51.80147906511293,51.80147906511293,544.1800000000001,1788.928822222222,2683.393233333333,2683.393233333333
15181,1,99.67,4,135.0,-1.4220311309967686,4.25,254.48,4.25,0.45200249888571375,104.03268693059889,120.12659960780266,120.12659960780266,398.68,10822.79995,14430.399933333334,14430.399933333334
14171,1,363.79,1,363.79,NaN,363.79,363.79,363.79,NaN,0.0,NaN,NaN,363.79,0.0,NaN,NaN
17037,1,640.7099999999999,2,1267.32,-1.9999999999999998,14.1,1267.32,14.1,0.0,626.61,886.1603603186051,886.1603603186051,1281.4199999999998,392640.0921,785280.1842,785280.1842
14138,1,491.19000000000005,2,638.21,-1.9999999999999993,344.17,638.21,344.17,0.0,147.02,207.91767794009243,207.91767794009243,982.3800000000001,21614.880400000002,43229.760800000004,43229.760800000004
16123,1,307.78,1,307.78,NaN,307.78,307.78,307.78,NaN,0.0,NaN,NaN,307.78,0.0,NaN,NaN
17668,1,173.875,2,161.85,-2.0000000000000018,185.9,185.9,161.85,0.0,12.025000000000006,17.005918087536475,17.005918087536475,347.75,144.60062500000015,289.2012500000003,289.2012500000003
15497,1,147.05,2,291.6,-2.0000000000000004,2.5,291.6,2.5,0.0,144.55,204.4245704410309,204.4245704410309,294.1,20894.702500000003,41789.405000000006,41789.405000000006
13589,1,232.65,1,232.65,NaN,232.65,232.65,232.65,NaN,0.0,NaN,NaN,232.65,0.0,NaN,NaN
69983,1,618.5600000000001,21,255.0,14.025565668854078,69.75,5683.06,14.95,3.883299055176029,1164.969776031407,1193.7387938824809,1193.7387938824809,12989.76,1357154.5790666668,1425012.30802,1425012.30802
17460,1,94.10428571428572,7,19.9,-1.6768601202508113,159.85,159.85,9.95,-0.2633000219348943,60.726042626382494,65.59162265034126,65.59162265034126,658.73,3687.6522530612237,4302.260961904761,4302.260961904761
15574,1,175.5625,4,375.65,-1.2194131493823694,112.1,375.65,3.75,0.26645973682862817,136.7663992680585,157.92423486701884,157.92423486701884,702.25,18705.047968749994,24940.063958333325,24940.063958333325
69995,1,223.71549999999996,20,70.42,-0.3183651422391205,37.3,692.96,3.75,0.7952568898750518,192.08968081276515,197.07985417284405,197.07985417284405,4474.3099999999995,36898.44547475,38840.46892078948,38840.46892078948
18219,1,191.945,10,210.19,1.0227109681686555,50.0,460.27,50.0,1.0345963169802423,110.1461966887645,116.10428571379744,116.10428571379744,1919.4499999999998,12132.184644999998,13480.20516111111,13480.20516111111
69811,1,330.48818181818166,33,382.69,1.7230987517714977,15.0,1373.46,5.9,1.3726541239937469,316.7132986984471,321.6238752356406,321.6238752356406,10906.109999999995,100307.31357245178,103441.9171215909,103441.9171215909
70125,1,314.7225,28,120.65,8.73306181398087,125.4,1835.96,1.7,2.720516147908664,359.458435930508,366.05455374266376,366.05455374266376,8812.230000000001,129210.36716160714,133995.93631574072,133995.93631574072
69542,1,512.4399999999999,2,316.82,-2.0,708.06,708.06,316.82,0.0,195.61999999999998,276.64845707142484,276.64845707142484,1024.8799999999999,38267.18439999999,76534.36879999998,76534.36879999998
18178,1,268.035,6,300.65,-1.500604332197746,9.9,490.87,7.5,-0.3528048859397843,195.22510176289663,213.85838405356012,213.85838405356012,1608.21,38112.84035833334,45735.40843000001,45735.40843000001
69494,1,195.17749999999998,4,193.9,-1.0118178021386333,124.3,256.77,124.3,-0.287286077918969,47.25054093605701,54.560225057575884,54.560225057575884,780.7099999999999,2232.6136187499987,2976.8181583333317,2976.8181583333317
17525,1,422.7,1,422.7,NaN,422.7,422.7,422.7,NaN,0.0,NaN,NaN,422.7,0.0,NaN,NaN
13534,1,147.35,38,253.5,-1.2301723710632517,20.51,451.6,2.08,0.5295220601631406,146.1662512706894,148.12830216640808,148.12830216640808,5599.3,21364.573010526314,21941.9939027027,21941.9939027027
69654,1,288.793,10,1084.59,2.6770735997562696,109.54,1084.59,60.12,1.9313756145283256,291.1387447609816,306.88718285570525,306.88718285570525,2887.93,84761.76870099996,94179.74300111107,94179.74300111107
17306,1,423.8961111111111,18,324.0,-0.5180098797032482,16.8,748.94,16.8,-0.2686959657096063,190.92548317017673,196.46070138801116,196.46070138801116,7630.13,36452.54012376544,38596.80718986929,38596.80718986929
14646,1,3707.6574242424244,66,8520.92,2.054247385361185,465.6,20277.92,2.08,1.6635552233331221,4887.139191775886,4924.589081906714,4924.589081906714,244705.39,2.3884129479791857E7,2.4251577625634808E7,2.4251577625634808E7
14320,1,243.595,2,352.51,-2.0000000000000004,134.68,352.51,134.68,0.0,108.91499999999999,154.02907014586563,154.02907014586563,487.19,11862.477224999999,23724.954449999997,23724.954449999997
13110,1,190.55875,8,271.55,-0.8715145289021908,35.8,302.71,7.04,-0.8270456744063285,103.48850726499779,110.63386790122506,110.63386790122506,1524.47,10709.871135937501,12239.852726785715,12239.852726785715
17613,1,298.8235714285714,14,586.8,-0.5670790322037225,25.0,789.84,7.95,0.41987852970719236,226.6993372794883,235.25702038432328,235.25702038432328,4183.53,51392.58952295919,55345.8656401099,55345.8656401099
17859,1,148.21,1,148.21,NaN,148.21,148.21,148.21,NaN,0.0,NaN,NaN,148.21,0.0,NaN,NaN
69380,1,401.195,2,468.0,-2.0,334.39,468.0,334.39,0.0,66.805,94.47653703433463,94.47653703433463,802.39,4462.908025000001,8925.816050000001,8925.816050000001
17442,1,253.54555555555555,9,440.83,-1.3945294917531383,3.75,521.44,3.75,-0.2513690034498887,185.34408039050632,196.5870841453674,196.5870841453674,2281.91,34352.42813580247,38646.48165277777,38646.48165277777
17770,1,228.654,5,603.17,-0.35570825380418736,52.9,603.17,52.9,1.10454291146371,199.65066507277155,223.21622942788008,223.21622942788008,1143.27,39860.388064,49825.48508,49825.48508
13931,1,414.71,3,378.21,-1.5000000000000004,6.6,859.32,6.6,0.15569904407073346,349.07691330135253,427.5301592870379,427.5301592870379,1244.1299999999999,121854.69140000001,182782.03710000002,182782.03710000002
17212,1,226.85,1,226.85,NaN,226.85,226.85,226.85,NaN,0.0,NaN,NaN,226.85,0.0,NaN,NaN
13630,1,188.41666666666666,6,431.78,-1.6952069415454367,6.3,438.32,6.3,0.30667522191212904,191.34771540023382,209.61092010357345,209.61092010357345,1130.5,36613.94818888888,43936.73782666665,43936.73782666665
16097,1,185.05,1,185.05,NaN,185.05,185.05,185.05,NaN,0.0,NaN,NaN,185.05,0.0,NaN,NaN
15491,1,384.33750000000003,4,837.97,-1.0123071766601814,9.24,837.97,9.24,0.3797664465017732,297.3970027063992,343.4044791374548,343.4044791374548,1537.3500000000001,88444.97721874999,117926.63629166665,117926.63629166665
13404,1,126.245,2,217.81,-1.999999999999997,34.68,217.81,34.68,6.065709891396389E-16,91.565,129.49246483869246,129.49246483869246,252.49,8384.149225,16768.29845,16768.29845
14853,1,162.85,3,214.5,-1.4999999999999998,12.75,261.3,12.75,-0.6085477287365899,107.84268635378109,132.0797770288851,132.0797770288851,488.55,11630.045000000004,17445.067500000005,17445.067500000005
69174,1,127.5,1,127.5,NaN,127.5,127.5,127.5,NaN,0.0,NaN,NaN,127.5,0.0,NaN,NaN
69290,1,376.28,3,378.7,-1.5000000000000009,486.95,486.95,263.19,-0.03971187956476619,91.36566349929642,111.899627792053,111.899627792053,1128.84,8347.684466666666,12521.526699999999,12521.526699999999
70551,1,249.7475,4,561.04,-0.9218657163398762,21.27,561.04,21.27,0.6052539489377312,195.42189659490563,225.65376920923194,225.65376920923194,998.99,38189.71766874999,50919.62355833332,50919.62355833332
12919,1,171.1175,8,206.2,-1.5399677573653021,17.85,336.12,15.9,-0.14156932043209752,119.10774499901339,127.3315353992987,127.3315353992987,1368.94,14186.65491875,16213.319907142857,16213.319907142857
18101,1,111.825,2,110.23,-2.0000000000000027,113.42,113.42,110.23,4.3777217110145E-16,1.5949999999999989,2.255670631985085,2.255670631985085,223.65,2.5440249999999964,5.088049999999993,5.088049999999993
12885,1,298.0425000000001,4,645.35,-1.9058430255817185,16.95,645.35,10.4,0.07066444176346955,287.8384263241272,332.36718584270625,332.36718584270625,1192.1700000000003,82850.95966875002,110467.94622500002,110467.94622500002
